corpus	operator_id	metric_id	classification	f2_before	before_available	f2_after	after_available	chosen_count	candidate_pool	degenerate
Longfellow	PERIODIC_GLYPH_3	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.0122089	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	cs2/prev-family-current-family	SUPPORTING		false		false	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.141021	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0594397	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	cs1/family-line-position	SUPPORTING		false		false	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_3	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	49776	149327	false
Longfellow	PERIODIC_GLYPH_5	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.00622226	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.00698746	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	cs2/prev-family-current-family	SUPPORTING		false		false	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.153711	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0589602	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	cs1/family-line-position	SUPPORTING		false		false	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_5	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	29866	149327	false
Longfellow	PERIODIC_GLYPH_7	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	1	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	1	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.00617611	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.00675263	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	cs2/prev-family-current-family	SUPPORTING		false		false	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.173052	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0702081	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	cs1/family-line-position	SUPPORTING		false		false	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	21333	149327	false
Longfellow	PERIODIC_GLYPH_7	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0	true	21333	149327	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.307581	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.324661	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.286599	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0.0277972	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.0579848	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.0577323	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0.638858	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.503249	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.465847	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.515631	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.459922	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs2/prev-family-current-family	SUPPORTING		false		false	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.300834	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.0938285	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs1/family-line-position	SUPPORTING		false		false	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_1	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.0439172	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.289467	true	0.244965	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF2_GLOBAL_CLUSTERING	CORE	0.330662	true	0.316383	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.244484	true	0.214959	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	2DL1_LAYOUT_POSITION_MI	CORE	0.0818627	true	0.0216571	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.19849	true	0.0805609	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.232984	true	0.08047	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	2.52454	true	0.446529	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	EF1_ISOLATE_SHARE	SUPPORTING	0.454634	true	0.505138	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.596225	true	0.538725	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.462189	true	0.491595	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.407304	true	0.433498	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs2/prev-family-current-family	SUPPORTING		false		false	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.184226	true	0.300834	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.00109842	true	0.00642279	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs1/family-line-position	SUPPORTING		false		false	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	9335	33077	false
Longfellow	FIXED_OFFSET_WITHIN_GROUP_2	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0110587	true	0.0393616	true	9335	33077	false
Astafiev	FIRST_GLYPH_OF_TOKEN	EF1_GIANT_COMPONENT_SHARE	CORE	0.0717762	true	1	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	EF2_GLOBAL_CLUSTERING	CORE	0.646296	true	1	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.303522	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	2DL1_LAYOUT_POSITION_MI	CORE	0.0160999	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0438289	true	0.0117962	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	LS2_POSITIONAL_LEXICON_NMI	CORE	0.06919	true	0.015671	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	1.35497	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	EF1_ISOLATE_SHARE	SUPPORTING	0.456356	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.719152	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.498141	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.430576	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	cs2/prev-family-current-family	SUPPORTING		false		false	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	LS1_LINE_LENGTH_CV	SUPPORTING	0.892873	true	0.892873	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.000232644	true	0.0591649	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	cs1/family-line-position	SUPPORTING		false		false	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	85280	445882	false
Astafiev	FIRST_GLYPH_OF_TOKEN	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0507979	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	EF1_GIANT_COMPONENT_SHARE	CORE	0.0717762	true	1	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	EF2_GLOBAL_CLUSTERING	CORE	0.646296	true	1	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.303522	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	2DL1_LAYOUT_POSITION_MI	CORE	0.0160999	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0438289	true	0.0136719	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	LS2_POSITIONAL_LEXICON_NMI	CORE	0.06919	true	0.0241302	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	1.35497	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	EF1_ISOLATE_SHARE	SUPPORTING	0.456356	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.719152	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.498141	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.430576	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	cs2/prev-family-current-family	SUPPORTING		false		false	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	LS1_LINE_LENGTH_CV	SUPPORTING	0.892873	true	0.892873	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.000232644	true	0.0841925	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	cs1/family-line-position	SUPPORTING		false		false	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	85280	445882	false
Astafiev	LAST_GLYPH_OF_TOKEN	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0507979	true	0	true	85280	445882	false
Astafiev	FIRST_TOKEN_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.0717762	true	0.0682111	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.646296	true	0.746554	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.303522	true	0.215163	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	0.0160999	true	0	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0438289	true	0	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	0.06919	true	0	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	1.35497	true	0	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.456356	true	0.660232	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.719152	true	0.367424	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.498141	true	0.617258	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.430576	true	0.562857	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false		false	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	0.892873	true	0	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.000232644	true	0	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	cs1/family-line-position	SUPPORTING		false		false	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	3610	85280	false
Astafiev	FIRST_TOKEN_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0507979	true	0.0148717	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.0717762	true	0.0113101	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.646296	true	0.649123	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.303522	true	0.258013	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	0.0160999	true	0	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0438289	true	0	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	0.06919	true	0	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	1.35497	true	0	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.456356	true	0.664467	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.719152	true	0.539072	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.498141	true	0.592364	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.430576	true	0.526471	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false		false	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	0.892873	true	0	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.000232644	true	0	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	cs1/family-line-position	SUPPORTING		false		false	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	3610	85280	false
Astafiev	LAST_TOKEN_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0507979	true	0.000912115	true	3610	85280	false
Astafiev	FIRST_GLYPH_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.0717762	true	1	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.646296	true	1	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.303522	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	0.0160999	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0438289	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	0.06919	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	1.35497	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.456356	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.719152	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.498141	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.430576	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false		false	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	0.892873	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.000232644	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	cs1/family-line-position	SUPPORTING		false		false	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	3610	445882	false
Astafiev	FIRST_GLYPH_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0507979	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.0717762	true	1	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.646296	true	1	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.303522	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	0.0160999	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0438289	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	0.06919	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	1.35497	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.456356	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.719152	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.498141	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.430576	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false		false	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	0.892873	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.000232644	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	cs1/family-line-position	SUPPORTING		false		false	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	3610	445882	false
Astafiev	LAST_GLYPH_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	0.0507979	true	0	true	3610	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.0717762	true	1	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF2_GLOBAL_CLUSTERING	CORE	0.646296	true	1	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.303522	true	0	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	2DL1_LAYOUT_POSITION_MI	CORE	0.0160999	true	0	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0438289	true	0.013294	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.06919	true	0.0172028	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	1.35497	true	0	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF1_ISOLATE_SHARE	SUPPORTING	0.456356	true	0	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	0.719152	true	0	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.498141	true	0	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.430576	true	0	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	cs2/prev-family-current-family	SUPPORTING		false		false	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.892873	true	0.927848	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.000232644	true	0.116248	true	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	cs1/family-line-position	SUPPORTING		false		false	71525	445882	false
Astafiev	NTH_GLYPH_OF_TOKEN_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true	0	true	71525	445882	false
