position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
12790	0	1	0	0	0	1	0.2	12790	0.09622556248918265	0.09622556248918265	0
20790	0	1	0	0	0	1	0.2	20790	0.09605912003899957	0.09622556248918268	0
36410	0	1	0	0	0	1	0.2	36410	0.09605912003899957	0.09622556248918268	0
8100	0	1	0	0	0	1	0.2	8100	0.095975898813908	0.09622556248918268	0
19330	0	1	0	0	0	1	0.2	19330	0.095975898813908	0.09622556248918268	0
25300	0	1	0	0	0	1	0.2	25300	0.095975898813908	0.09622556248918268	0
20490	0	1	0	0	0	1	0.2	20490	0.09597589881390799	0.09622556248918268	0
22550	0	1	0	0	0	1	0.2	22550	0.09597589881390799	0.09622556248918268	0
37970	0	1	0	0	0	1	0.2	37970	0.09597589881390799	0.09622556248918268	0
40610	0	1	0	0	0	1	0.2	40610	0.09597589881390797	0.09622556248918267	0
42330	0	1	0	0	0	1	0.2	42330	0.09587128886399195	0.09622556248918268	0
8510	0	1	0	0	0	1	0.2	8510	0.0957262351386333	0.0957262351386333	0
12710	0	1	0	0	0	1	0.2	12710	0.0957262351386333	0.0957262351386333	0
13330	0	1	0	0	0	1	0.2	13330	0.0957262351386333	0.0957262351386333	0
14460	0	1	0	0	0	1	0.2	14460	0.0957262351386333	0.0957262351386333	0
36730	0	1	0	0	0	1	0.2	36730	0.0957262351386333	0.0957262351386333	0
42160	0	1	0	0	0	1	0.2	42160	0.0957262351386333	0.0957262351386333	0
19440	0	1	0	0	0	1	0.2	19440	0.09572623513863329	0.09572623513863329	0
25680	0	1	0	0	0	1	0.2	25680	0.09572623513863329	0.09572623513863329	0
31290	0	1	0	0	0	1	0.2	31290	0.09572623513863329	0.09572623513863329	0
37690	0	1	0	0	0	1	0.2	37690	0.09572623513863329	0.09572623513863329	0
39190	0	1	0	0	0	1	0.2	39190	0.09572623513863329	0.09572623513863329	0
40760	0	1	0	0	0	1	0.2	40760	0.09572623513863329	0.09572623513863329	0
13740	0	1	0	0	0	1	0.2	13740	0.0953649578380237	0.09540157730728002	0
3620	0	1	0	0	0	1	0.2	3620	0.09528195311147834	0.10000000000000002	0
18560	0	0	1	0	0	1	0.2	18560	0.09286311756931669	0.09286311756931669	0
1620	1	0	0	0	0	1	0.2	1620	0.09245112497836531	0.09245112497836531	0
22160	0	0	1	0	0	1	0.2	22160	0.09220146130309068	0.09220146130309068	0
42000	0	0	1	0	0	1	0.2	42000	0.09184718767789993	0.09184718767789993	0
3315	1	0	0	0	0	1	0.2	3315	0.09145247027726656	0.09145247027726656	0
4720	0	0	1	0	0	1	0.2	4720	0.09097589881390801	0.09097589881390801	0
18360	0	0	1	0	0	1	0.2	18360	0.09095588327515362	0.09383901638322464	0
18020	0	0	1	0	0	1	0.2	18020	0.0903431020305623	0.09184718767789994	0
27800	0	0	1	0	0	1	0.2	27800	0.090314242547682	0.090314242547682	0
6700	0	0	1	0	0	1	0.2	6700	0.09015191363200538	0.09015191363200538	0
11140	0	0	1	0	0	1	0.2	11140	0.09006457887240733	0.09006457887240733	0
40820	0	0	1	0	0	1	0.2	40820	0.09006457887240733	0.09006457887240733	0
11540	0	0	1	0	0	1	0.2	11540	0.08995996892249129	0.08995996892249129	0
5140	0	0	1	0	0	1	0.2	5140	0.08965258628145599	0.08965258628145599	0
1900	0	0	1	0	0	1	0.2	1900	0.08960569529730052	0.08960569529730052	0
16220	0	0	1	0	0	1	0.2	16220	0.08937063316997768	0.0900645788724073	0
37360	0	0	1	0	0	1	0.2	37360	0.08933834373377403	0.08933834373377403	0
28820	0	0	1	0	0	1	0.2	28820	0.08896405456982892	0.09031424254768203	0
27500	0	0	1	0	0	1	0.2	27500	0.08842702379227335	0.08842702379227335	0
19900	0	0	1	0	0	1	0.2	19900	0.08842702379227334	0.08842702379227334	0
34140	0	0	1	0	0	1	0.2	34140	0.08842702379227334	0.08842702379227334	0
700	0	0	1	0	0	1	0.2	700	0.08832241384235728	0.08832241384235728	0
2560	0	0	1	0	0	1	0.2	2560	0.08832241384235728	0.08832241384235728	0
22600	0	0	1	0	0	1	0.2	22600	0.08820276403019664	0.08820276403019664	0
4200	0	0	1	0	0	1	0.2	4200	0.08817736011699866	0.08817736011699866	0
16420	0	0	1	0	0	1	0.2	16420	0.08817736011699866	0.08817736011699866	0
10300	0	0	1	0	0	1	0.2	10300	0.08801503120132201	0.08801503120132201	0
31200	0	0	1	0	0	1	0.2	31200	0.08792769644172395	0.08792769644172395	0
21860	0	0	1	0	0	1	0.2	21860	0.08782308649180791	0.08782308649180791	0
21680	0	0	1	0	0	1	0.2	21680	0.0878230864918079	0.0878230864918079	0
38780	0	0	1	0	0	1	0.2	38780	0.08766075757613127	0.08766075757613127	0
1580	1	0	0	0	0	1	0.2	1580	0.08490224995673064	0.08490224995673064	0
180	0	0	1	0	0	1	0.2	180	0.08479581310785704	0.08935603162202582	0
33580	0	0	1	0	0	1	0.2	33580	0.08312505514204063	0.08807275016708259	0
7050	0	0	0	1	0	1	0.2	7050	0.08178822488101187	0.08178822488101187	0
31080	0	0	1	0	0	1	0.2	31080	0.08177841165518532	0.08817736011699864	0
30210	0	1	0	0	0	1	0.2	30210	0.08041899006357595	0.10000000000000002	0
3100	0	0	0	1	0	1	0.2	3100	0.07895269881447235	0.07895269881447235	0
25950	0	0	0	1	0	1	0.2	25950	0.077873762672374	0.077873762672374	0
1350	1	0	0	0	0	1	0.2	1350	0.07735337493509596	0.07735337493509596	0
300	0	0	0	1	0	1	0.2	300	0.07633469209264208	0.07633469209264208	0
14400	0	0	0	1	0	1	0.2	14400	0.07597188588271923	0.07597188588271923	0
3700	0	0	0	1	0	1	0.2	3700	0.07592576821761962	0.07592576821761962	0
10900	0	0	0	1	0	1	0.2	10900	0.07546875535910831	0.07546875535910831	0
33200	0	0	0	1	0	1	0.2	33200	0.07496992548566002	0.07496992548566002	0
25400	0	0	0	0	1	1	0.2	25400	0.06606980317775346	0.06606980317775346	0
22800	0	0	0	0	1	1	0.2	22800	0.06538458646737545	0.06538458646737545	0
31700	0	0	0	0	1	1	0.2	31700	0.06524608727785457	0.06524608727785457	0
2400	0	0	0	0	1	1	0.2	2400	0.061908167044346846	0.061908167044346846	0
