position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
4890	0	1	1	0	0	2	0.4	4890	0.0933947343560697	0.09622556248918268	10
25135	0	1	1	0	0	2	0.4	25135	0.0933947343560697	0.09622556248918268	15
31935	0	1	1	0	0	2	0.4	31935	0.09326990251843235	0.09622556248918268	5
2165	0	1	1	0	0	2	0.4	2165	0.09325817977239348	0.09622556248918268	5
10950	0	1	1	0	0	2	0.4	10950	0.093145070680795	0.09622556248918268	10
11525	0	1	1	0	0	2	0.4	11525	0.093145070680795	0.09622556248918268	15
33265	0	1	1	0	0	2	0.4	33265	0.093145070680795	0.09622556248918268	5
5935	0	1	1	0	0	2	0.4	5935	0.093092765705837	0.09622556248918268	5
29250	0	1	1	0	0	2	0.4	29250	0.09309276570583697	0.09622556248918267	10
7065	0	1	0	1	0	2	0.4	7065	0.09307435727765419	0.10000000000000002	15
37060	0	1	1	0	0	2	0.4	37060	0.09293907438531934	0.09622556248918268	20
7720	0	1	1	0	0	2	0.4	7720	0.09291562889324159	0.09622556248918267	0
36835	0	1	1	0	0	2	0.4	36835	0.0928954070055203	0.09622556248918268	25
14000	0	1	1	0	0	2	0.4	14000	0.09286845967573316	0.09622556248918268	20
11070	0	1	1	0	0	2	0.4	11070	0.09278195311147835	0.09622556248918268	10
41650	0	1	1	0	0	2	0.4	41650	0.09271953719265967	0.10000000000000002	30
13400	0	1	0	1	0	2	0.4	13400	0.09269792653127357	0.10000000000000002	0
29525	0	1	1	0	0	2	0.4	29525	0.09252213971370482	0.09622556248918267	15
28925	0	1	1	0	0	2	0.4	28925	0.09247998446124564	0.09622556248918268	25
30355	0	1	1	0	0	2	0.4	30355	0.09247998446124564	0.09622556248918268	5
17195	0	1	1	0	0	2	0.4	17195	0.09245112497836536	0.09622556248918267	5
33880	0	1	1	0	0	2	0.4	33880	0.09243891848861326	0.10000000000000002	0
4645	0	1	1	0	0	2	0.4	4645	0.09232629314072802	0.09622556248918268	5
9070	0	1	1	0	0	2	0.4	9070	0.09232629314072802	0.09622556248918268	10
34225	0	1	1	0	0	2	0.4	34225	0.09232629314072802	0.09622556248918268	5
37860	0	1	1	0	0	2	0.4	37860	0.09232629314072802	0.09622556248918268	20
42900	0	1	1	0	0	2	0.4	42900	0.092326293140728	0.09622556248918268	20
22070	0	1	0	0	1	2	0.4	22070	0.09225938797653063	0.10000000000000002	30
33160	0	1	0	1	0	2	0.4	33160	0.09224427705315637	0.09622556248918268	40
20725	0	1	0	1	0	2	0.4	20725	0.09213060763824987	0.10000000000000002	25
23095	0	1	0	1	0	2	0.4	23095	0.09202346789584286	0.10000000000000002	5
15730	1	0	1	0	0	2	0.4	15730	0.091838343733774	0.09245112497836531	10
31765	0	1	1	0	0	2	0.4	31765	0.09171123630741759	0.09622556248918268	15
33705	0	1	0	1	0	2	0.4	33705	0.09164310193175668	0.10000000000000002	5
16530	0	1	0	1	0	2	0.4	16530	0.09149469898971163	0.09622556248918268	20
5025	0	1	0	1	0	2	0.4	5025	0.09144345363333335	0.10000000000000002	25
22250	0	1	0	1	0	2	0.4	22250	0.09141218279640323	0.10000000000000002	0
34710	0	1	0	0	1	2	0.4	34710	0.09115739986416176	0.10000000000000002	10
30625	0	1	0	1	0	2	0.4	30625	0.09102216400283376	0.10000000000000002	25
5315	0	1	0	0	1	2	0.4	5315	0.0909010854287891	0.10000000000000002	15
27445	0	1	0	1	0	2	0.4	27445	0.0908631096672869	0.10000000000000002	5
195	0	1	1	0	0	2	0.4	195	0.09051260150657241	0.09622556248918268	15
26550	1	0	1	0	0	2	0.4	26550	0.09043907438531933	0.09245112497836531	10
16745	1	1	0	0	0	2	0.4	16745	0.09028195311147835	0.10000000000000002	5
16085	0	1	0	0	1	2	0.4	16085	0.0900764976954707	0.10000000000000002	15
27895	0	1	0	1	0	2	0.4	27895	0.09003356326828592	0.09622556248918268	5
18910	0	1	0	1	0	2	0.4	18910	0.08973429513996739	0.10000000000000002	10
20395	0	1	0	1	0	2	0.4	20395	0.08967213629010984	0.10000000000000002	5
23585	0	1	0	1	0	2	0.4	23585	0.08965329735686092	0.09622556248918268	15
12060	0	1	1	0	0	2	0.4	12060	0.08958231843725102	0.09622556248918268	0
31625	0	1	1	0	0	2	0.4	31625	0.08939245337233288	0.10000000000000002	5
31460	0	1	0	1	0	2	0.4	31460	0.08885379315831793	0.10000000000000002	10
6645	0	1	0	1	0	2	0.4	6645	0.0885193063834378	0.09622556248918268	5
6550	0	1	0	1	0	2	0.4	6550	0.08841118258492969	0.09622556248918267	0
4515	0	1	0	1	0	2	0.4	4515	0.08834660206217225	0.10000000000000002	15
12685	0	1	0	0	1	2	0.4	12685	0.08828479509424263	0.10000000000000002	15
24315	0	1	1	0	0	2	0.4	24315	0.08826816663782046	0.09622556248918268	15
24910	0	1	0	1	0	2	0.4	24910	0.08824313556298062	0.10000000000000002	10
6810	0	1	0	1	0	2	0.4	6810	0.0880301877736829	0.09622556248918268	10
37705	0	1	0	1	0	2	0.4	37705	0.08802356702202517	0.09622556248918268	5
24720	0	1	0	1	0	2	0.4	24720	0.08801993342227335	0.09622556248918268	20
24835	0	1	0	1	0	2	0.4	24835	0.0879427927440365	0.09622556248918268	15
20495	0	1	0	0	1	2	0.4	20495	0.08794239025389095	0.09622556248918268	5
9140	0	1	0	1	0	2	0.4	9140	0.08791584805286261	0.09622556248918268	10
26180	0	1	0	0	1	2	0.4	26180	0.08773228908688424	0.10000000000000002	20
37610	0	1	0	1	0	2	0.4	37610	0.08761258122069218	0.09622556248918267	10
10880	0	1	0	1	0	2	0.4	10880	0.08735642283048184	0.09622556248918268	20
735	0	1	0	1	0	2	0.4	735	0.08699888746959553	0.09622556248918268	15
25580	0	1	0	0	1	2	0.4	25580	0.08684762057596003	0.09622556248918268	20
10535	0	0	1	1	0	2	0.4	10535	0.08671055316059204	0.08981491519713262	15
11680	0	1	0	1	0	2	0.4	11680	0.08668834550471004	0.09622556248918268	20
43045	0	1	0	1	0	2	0.4	43045	0.0864640407528468	0.09622556248918268	5
22755	0	0	1	1	0	2	0.4	22755	0.08592600039897476	0.09286311756931669	5
7470	0	1	0	0	1	2	0.4	7470	0.08548521527501134	0.10000000000000002	30
16260	0	0	1	1	0	2	0.4	16260	0.08509426403709977	0.09195179762781598	40
3090	0	0	1	1	0	2	0.4	3090	0.0847039522291021	0.09097589881390801	10
16680	0	1	0	0	1	2	0.4	16680	0.0845412830171986	0.10000000000000002	20
12420	0	1	0	0	1	2	0.4	12420	0.08439445051215892	0.10000000000000002	20
21690	0	1	0	0	1	2	0.4	21690	0.08370609320999389	0.09622556248918268	10
35095	0	1	0	0	1	2	0.4	35095	0.08342571738979283	0.10000000000000002	5
25455	0	0	1	1	0	2	0.4	25455	0.08319675644272768	0.08971030524721656	5
32375	0	0	1	1	0	2	0.4	32375	0.08315696415651613	0.08867668746754802	25
24060	0	1	0	1	0	2	0.4	24060	0.08315095016658984	0.09622556248918268	10
23965	0	0	1	1	0	2	0.4	23965	0.08284854104017637	0.0921368824306834	15
11140	0	1	0	1	0	2	0.4	11140	0.08272673149594417	0.09622556248918268	10
27990	0	1	0	0	1	2	0.4	27990	0.08248824333281823	0.09622556248918267	10
16825	0	0	1	1	0	2	0.4	16825	0.08208132117080871	0.091951797627816	25
22820	0	1	0	0	1	2	0.4	22820	0.0817428801410635	0.09622556248918267	20
