left_glyph	right_glyph	observed_count	left_opportunities	p_right_given_left	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
z	o	0	8	0	0.8608217239	0	0.4228145028	0.7964645284	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	p	0	8	0	0.05811910814	0	0.9435375577	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	q	0	8	0	0.001801743831	0	0.9981998783	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	r	0	8	0	0.3636948618	0	0.6951032649	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	s	1	8	0.125	0.1418744571	7.048485123	0.132269813	0.3151133779	OBSERVED	OBSERVED	EXPECTED
z	t	0	8	0	0.3075319327	0	0.7352593884	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	u	0	8	0	0.0004118271613	0	0.9995882576	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	v	0	8	0	0	0	1	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	x	0	8	0	0.001029567903	0	0.9989709619	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
z	y	1	8	0.125	0.8184035263	1.221891118	0.5588646464	0.9708962221	OBSERVED	OBSERVED	EXPECTED
z	z	0	8	0	0.0003603487661	0	0.9996397162	1	UNOBSERVED	NEVER_OBSERVED	EXPECTED
