token	block	direction	counterpart	raw_count	probability	log2_enrichment
x037861	G0/generic#0	incoming	x017672	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017673	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017674	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017675	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017676	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017677	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017678	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017688	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017691	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017693	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017695	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017832	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017833	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017834	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017835	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017836	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017837	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017838	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017839	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017888	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017889	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x017890	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x017891	0	0.001483679525	-1.822416752
x037861	G0/generic#0	incoming	x017892	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x017893	0	0.001483679525	-0.6000243307
x037861	G0/generic#0	incoming	x017894	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017895	0	0.001483679525	-1.336989925
x037861	G0/generic#0	incoming	x017992	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017993	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017994	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017995	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017997	0	0.001483679525	0.98493817
x037861	G0/generic#0	incoming	x017998	0	0.001483679525	0.98493817
