target_a	target_b	control_rank	control_a	control_b	distance	js_similarity	weighted_overlap	jaccard_support_overlap	observations_a	observations_b	reliability
okaiin	ol	2	aiin	qotchy	11	0.20107712537439582	0.12103174603174603	0.05929919137466307	504	62	1
okaiin	ol	2	aiin	qotchy	12	0.2021252817931557	0.12327188940092167	0.046153846153846156	504	62	1
okaiin	ol	2	aiin	qotchy	13	0.20914537710616543	0.1493215565796211	0.04960835509138381	504	62	1
okaiin	ol	2	aiin	qotchy	14	0.14832542893700762	0.10317460317460314	0.042666666666666665	504	62	1
okaiin	ol	2	aiin	qotchy	15	0.15246001016855382	0.0915258576548899	0.04580152671755725	504	62	1
okaiin	ol	2	aiin	qotchy	16	0.18220448619716711	0.12103174603174602	0.04639175257731959	504	62	1
okaiin	ol	2	aiin	qotchy	17	0.17997866921718175	0.10317460317460314	0.04738154613466334	504	62	1
okaiin	ol	2	aiin	qotchy	18	0.17712607368984257	0.1111111111111111	0.05675675675675676	504	62	1
okaiin	ol	2	aiin	qotchy	19	0.21065816481517308	0.13492063492063489	0.06382978723404255	504	62	1
okaiin	ol	2	aiin	qotchy	20	0.2183015094913835	0.13888888888888887	0.059895833333333336	504	62	1
okaiin	ol	3	shedy	sor	1	0.1551591226347634	0.10967712720192002	0.05363984674329502	433	51	1
okaiin	ol	3	shedy	sor	2	0.25215215970119786	0.16510437893402163	0.07612456747404844	433	51	1
okaiin	ol	3	shedy	sor	3	0.17863239049657342	0.12235656387266221	0.057692307692307696	433	51	1
okaiin	ol	3	shedy	sor	4	0.2553938289159249	0.190463252275506	0.06	433	51	1
okaiin	ol	3	shedy	sor	5	0.20900452002749814	0.13739075306797083	0.06968641114982578	433	51	1
okaiin	ol	3	shedy	sor	6	0.24281055942859697	0.16854594031608025	0.05714285714285714	433	51	1
okaiin	ol	3	shedy	sor	7	0.25407917081034614	0.16972331657836343	0.07342657342657342	433	51	1
okaiin	ol	3	shedy	sor	8	0.2122823793934947	0.14083231445002942	0.05944055944055944	433	51	1
okaiin	ol	3	shedy	sor	9	0.23918645537211192	0.16510437893402163	0.07692307692307693	433	51	1
okaiin	ol	3	shedy	sor	10	0.1788853235636968	0.11311868858397861	0.058419243986254296	433	51	1
okaiin	ol	3	shedy	sor	11	0.2522018799060223	0.155866503645338	0.07317073170731707	433	51	1
okaiin	ol	3	shedy	sor	12	0.23543193994887324	0.15699859620522574	0.07420494699646643	433	51	1
okaiin	ol	3	shedy	sor	13	0.27752040434521263	0.18933115971561837	0.08480565371024736	433	51	1
okaiin	ol	3	shedy	sor	14	0.1165598371529658	0.06928406466512702	0.04081632653061224	433	51	1
okaiin	ol	3	shedy	sor	15	0.19070647539171603	0.1166055336684327	0.06802721088435375	433	51	1
okaiin	ol	3	shedy	sor	16	0.31164062204655274	0.22048634696372768	0.09558823529411764	433	51	1
okaiin	ol	3	shedy	sor	17	0.21279187055525095	0.1465833446542589	0.061855670103092786	433	51	1
okaiin	ol	3	shedy	sor	18	0.2031823313587109	0.13394919168591224	0.058823529411764705	433	51	1
okaiin	ol	3	shedy	sor	19	0.16694871854606652	0.1108092197618077	0.055944055944055944	433	51	1
okaiin	ol	3	shedy	sor	20	0.24057981708571252	0.16967803287596794	0.07829181494661921	433	51	1
okain	ol	1	sar	shedy	1	0.12079346416849224	0.07621247113163972	0.04710144927536232	81	433	1
okain	ol	1	sar	shedy	2	0.2750275749702107	0.19647592164913175	0.0932475884244373	81	433	1
okain	ol	1	sar	shedy	3	0.2607759656740284	0.18102243891312406	0.08359133126934984	81	433	1
okain	ol	1	sar	shedy	4	0.31194059292093657	0.22570068143586233	0.09294871794871795	81	433	1
okain	ol	1	sar	shedy	5	0.31694360614173644	0.23485302084224335	0.1	81	433	1
okain	ol	1	sar	shedy	6	0.25806265744473	0.19256978302397854	0.10101010101010101	81	433	1
okain	ol	1	sar	shedy	7	0.22617906130429355	0.15864054971060354	0.0749185667752443	81	433	1
okain	ol	1	sar	shedy	8	0.2991265339990892	0.20802326575998628	0.10437710437710437	81	433	1
okain	ol	1	sar	shedy	9	0.2918815610362163	0.20944886379836344	0.10139860139860139	81	433	1
okain	ol	1	sar	shedy	10	0.23804668388604078	0.17409403244661129	0.08737864077669903	81	433	1
okain	ol	1	sar	shedy	11	0.26042112816688423	0.1856413765574659	0.08090614886731391	81	433	1
okain	ol	1	sar	shedy	12	0.22706591258111986	0.1549054828500556	0.07516339869281045	81	433	1
okain	ol	1	sar	shedy	13	0.2539825689938885	0.1871525104781456	0.0744336569579288	81	433	1
okain	ol	1	sar	shedy	14	0.2884365270637079	0.2164628061471787	0.08524590163934426	81	433	1
okain	ol	1	sar	shedy	15	0.2281176369955561	0.15402161206626175	0.09003215434083602	81	433	1
okain	ol	1	sar	shedy	16	0.26569164491840347	0.19177144812248736	0.09090909090909091	81	433	1
okain	ol	1	sar	shedy	17	0.2760185228697213	0.20331879223334187	0.09446254071661238	81	433	1
okain	ol	1	sar	shedy	18	0.3343027931196574	0.24506030279702334	0.10631229235880399	81	433	1
okain	ol	1	sar	shedy	19	0.22569906946446006	0.15410714794856442	0.07894736842105263	81	433	1
okain	ol	1	sar	shedy	20	0.24308810688804072	0.17569070224959366	0.08940397350993377	81	433	1
okain	ol	2	shedy	sor	1	0.15515912263476417	0.10967712720192001	0.05363984674329502	433	51	1
okain	ol	2	shedy	sor	2	0.25215215970119675	0.1651043789340216	0.07612456747404844	433	51	1
okain	ol	2	shedy	sor	3	0.17863239049657287	0.12235656387266222	0.057692307692307696	433	51	1
okain	ol	2	shedy	sor	4	0.25539382891592477	0.19046325227550603	0.06	433	51	1
okain	ol	2	shedy	sor	5	0.20900452002749836	0.13739075306797086	0.06968641114982578	433	51	1
okain	ol	2	shedy	sor	6	0.2428105594285973	0.16854594031608022	0.05714285714285714	433	51	1
okain	ol	2	shedy	sor	7	0.25407917081034603	0.16972331657836345	0.07342657342657342	433	51	1
okain	ol	2	shedy	sor	8	0.2122823793934947	0.14083231445002942	0.05944055944055944	433	51	1
okain	ol	2	shedy	sor	9	0.23918645537211214	0.16510437893402166	0.07692307692307693	433	51	1
okain	ol	2	shedy	sor	10	0.17888532356369746	0.11311868858397862	0.058419243986254296	433	51	1
okain	ol	2	shedy	sor	11	0.25220187990602205	0.15586650364533802	0.07317073170731707	433	51	1
okain	ol	2	shedy	sor	12	0.23543193994887324	0.15699859620522574	0.07420494699646643	433	51	1
okain	ol	2	shedy	sor	13	0.27752040434521263	0.18933115971561837	0.08480565371024736	433	51	1
okain	ol	2	shedy	sor	14	0.11655983715296558	0.06928406466512703	0.04081632653061224	433	51	1
okain	ol	2	shedy	sor	15	0.19070647539171615	0.11660553366843272	0.06802721088435375	433	51	1
okain	ol	2	shedy	sor	16	0.3116406220465531	0.2204863469637277	0.09558823529411764	433	51	1
okain	ol	2	shedy	sor	17	0.21279187055525128	0.1465833446542589	0.061855670103092786	433	51	1
okain	ol	2	shedy	sor	18	0.203182331358711	0.13394919168591224	0.058823529411764705	433	51	1
okain	ol	2	shedy	sor	19	0.16694871854606685	0.11080921976180771	0.055944055944055944	433	51	1
okain	ol	2	shedy	sor	20	0.2405798170857132	0.16967803287596794	0.07829181494661921	433	51	1
okain	ol	3	aiin	qotchy	1	0.1333305202287588	0.07936507936507936	0.04395604395604396	504	62	1
okain	ol	3	aiin	qotchy	2	0.1991064285197377	0.11309523809523807	0.0549738219895288	504	62	1
okain	ol	3	aiin	qotchy	3	0.16909826829858776	0.09549411162314386	0.04825737265415549	504	62	1
okain	ol	3	aiin	qotchy	4	0.2220964917800755	0.13914490527393752	0.06933333333333333	504	62	1
okain	ol	3	aiin	qotchy	5	0.14778285177168926	0.08954173067076293	0.041884816753926704	504	62	1
okain	ol	3	aiin	qotchy	6	0.2112103769121454	0.12499999999999999	0.05945945945945946	504	62	1
okain	ol	3	aiin	qotchy	7	0.20470671132671614	0.13492063492063494	0.056	504	62	1
okain	ol	3	aiin	qotchy	8	0.17763771582960353	0.1193036354326677	0.04450261780104712	504	62	1
okain	ol	3	aiin	qotchy	9	0.15280019855411275	0.08928571428571427	0.05699481865284974	504	62	1
okain	ol	3	aiin	qotchy	10	0.22209271496321392	0.13914490527393755	0.06077348066298342	504	62	1
okain	ol	3	aiin	qotchy	11	0.2010771253743966	0.12103174603174599	0.05929919137466307	504	62	1
okain	ol	3	aiin	qotchy	12	0.20212528179315525	0.12327188940092165	0.046153846153846156	504	62	1
okain	ol	3	aiin	qotchy	13	0.20914537710616643	0.14932155657962107	0.04960835509138381	504	62	1
okain	ol	3	aiin	qotchy	14	0.14832542893700795	0.10317460317460317	0.042666666666666665	504	62	1
okain	ol	3	aiin	qotchy	15	0.15246001016855482	0.09152585765488991	0.04580152671755725	504	62	1
okain	ol	3	aiin	qotchy	16	0.18220448619716856	0.12103174603174599	0.04639175257731959	504	62	1
okain	ol	3	aiin	qotchy	17	0.1799786692171811	0.10317460317460315	0.04738154613466334	504	62	1
okain	ol	3	aiin	qotchy	18	0.17712607368984223	0.1111111111111111	0.05675675675675676	504	62	1
okain	ol	3	aiin	qotchy	19	0.2106581648151743	0.13492063492063483	0.06382978723404255	504	62	1
okain	ol	3	aiin	qotchy	20	0.2183015094913846	0.13888888888888887	0.059895833333333336	504	62	1
qokaiin	qol	1	sar	shey	1	0.1272035487072658	0.08550185873605946	0.05063291139240506	81	269	1
qokaiin	qol	1	sar	shey	2	0.31572266255615067	0.24507779154619305	0.11504424778761062	81	269	1
qokaiin	qol	1	sar	shey	3	0.27033845683987734	0.20670980770113365	0.10638297872340426	81	269	1
qokaiin	qol	1	sar	shey	4	0.2913053300959394	0.21042727982009266	0.10775862068965517	81	269	1
qokaiin	qol	1	sar	shey	5	0.2741550668391505	0.2104272798200927	0.10300429184549356	81	269	1
qokaiin	qol	1	sar	shey	6	0.2557078443750561	0.19675065399972463	0.11009174311926606	81	269	1
qokaiin	qol	1	sar	shey	7	0.24332705632880602	0.1956950754968103	0.07964601769911504	81	269	1
qokaiin	qol	1	sar	shey	8	0.26408616002581	0.20313001973472852	0.09016393442622951	81	269	1
qokaiin	qol	1	sar	shey	9	0.23542731439896347	0.1634310890816467	0.10121457489878542	81	269	1
qokaiin	qol	1	sar	shey	10	0.18711803526013737	0.1423195190233604	0.07509881422924901	81	269	1
qokaiin	qol	1	sar	shey	11	0.2641063218249262	0.19436412868878794	0.0954356846473029	81	269	1
qokaiin	qol	1	sar	shey	12	0.24789486889377	0.17830097755748317	0.09795918367346938	81	269	1
qokaiin	qol	1	sar	shey	13	0.2005069846120322	0.14484372848685115	0.07024793388429752	81	269	1
qokaiin	qol	1	sar	shey	14	0.2809064687477415	0.2191931708660334	0.10084033613445378	81	269	1
qokaiin	qol	1	sar	shey	15	0.1814115028515073	0.11629721419064662	0.06967213114754098	81	269	1
qokaiin	qol	1	sar	shey	16	0.2352074081642257	0.1708660333195649	0.09090909090909091	81	269	1
qokaiin	qol	1	sar	shey	17	0.20451920824671643	0.14245720317591443	0.07782101167315175	81	269	1
qokaiin	qol	1	sar	shey	18	0.2765584848195243	0.20670980770113367	0.10416666666666667	81	269	1
qokaiin	qol	1	sar	shey	19	0.22295781154054695	0.15971361696268763	0.09274193548387097	81	269	1
qokaiin	qol	1	sar	shey	20	0.20493130167216145	0.15108541006930107	0.088	81	269	1
qokaiin	qol	2	al	sol	1	0.20550522969998952	0.1381613334107672	0.07207207207207207	257	67	1
qokaiin	qol	2	al	sol	2	0.2376392001733546	0.15047331436204192	0.09829059829059829	257	67	1
qokaiin	qol	2	al	sol	3	0.16470220413932157	0.10831058714211046	0.06995884773662552	257	67	1
qokaiin	qol	2	al	sol	4	0.25225640727784004	0.1621464661130147	0.08333333333333333	257	67	1
qokaiin	qol	2	al	sol	5	0.2292112589334443	0.15825541552935707	0.0847457627118644	257	67	1
qokaiin	qol	2	al	sol	6	0.23944700194863755	0.1550031941460015	0.1059322033898305	257	67	1
qokaiin	qol	2	al	sol	7	0.22176679613035355	0.1634821998954643	0.0794979079497908	257	67	1
qokaiin	qol	2	al	sol	8	0.2302632846852617	0.15436436494569952	0.08536585365853659	257	67	1
qokaiin	qol	2	al	sol	9	0.24104365792646787	0.1615076369127127	0.09243697478991597	257	67	1
qokaiin	qol	2	al	sol	10	0.25254869268767544	0.16667634589697428	0.09292035398230089	257	67	1
qokaiin	qol	2	al	sol	11	0.17289594334034308	0.12259713107613683	0.06299212598425197	257	67	1
qokaiin	qol	2	al	sol	12	0.22909751482708895	0.16475985829606826	0.08823529411764706	257	67	1
qokaiin	qol	2	al	sol	13	0.23936496176235766	0.17381961786398742	0.08196721311475409	257	67	1
qokaiin	qol	2	al	sol	14	0.1496583658934001	0.11220163772576805	0.04743083003952569	257	67	1
qokaiin	qol	2	al	sol	15	0.16881833711308358	0.11545385910912365	0.06854838709677419	257	67	1
qokaiin	qol	2	al	sol	16	0.2521107968835037	0.177710668447645	0.10204081632653061	257	67	1
qokaiin	qol	2	al	sol	17	0.24359183313366617	0.16603751669667227	0.09236947791164658	257	67	1
qokaiin	qol	2	al	sol	18	0.1709513138139086	0.10116731517509728	0.06956521739130435	257	67	1
qokaiin	qol	2	al	sol	19	0.18637780230581225	0.12648818165979442	0.07723577235772358	257	67	1
qokaiin	qol	2	al	sol	20	0.25565475878964083	0.16731517509727625	0.10330578512396695	257	67	1
qokaiin	qol	3	r	shor	1	0.1325918971454647	0.09523809523809525	0.050314465408805034	168	96	1
qokaiin	qol	3	r	shor	2	0.18075918309148253	0.13690476190476192	0.06930693069306931	168	96	1
qokaiin	qol	3	r	shor	3	0.16518908961288603	0.12946428571428573	0.06965174129353234	168	96	1
qokaiin	qol	3	r	shor	4	0.19736372207313768	0.1532738095238095	0.09230769230769231	168	96	1
qokaiin	qol	3	r	shor	5	0.17603334000318394	0.130952380952381	0.08056872037914692	168	96	1
qokaiin	qol	3	r	shor	6	0.21513312742571167	0.17857142857142858	0.09803921568627451	168	96	1
qokaiin	qol	3	r	shor	7	0.27793950340532636	0.21726190476190477	0.13402061855670103	168	96	1
qokaiin	qol	3	r	shor	8	0.20792123057158896	0.16666666666666669	0.08376963350785341	168	96	1
qokaiin	qol	3	r	shor	9	0.17109118109751176	0.13095238095238096	0.07462686567164178	168	96	1
qokaiin	qol	3	r	shor	10	0.19124161883301183	0.14880952380952384	0.07920792079207921	168	96	1
qokaiin	qol	3	r	shor	11	0.2295986022596601	0.1636904761904762	0.08080808080808081	168	96	1
qokaiin	qol	3	r	shor	12	0.12009051288415595	0.09821428571428573	0.04245283018867924	168	96	1
qokaiin	qol	3	r	shor	13	0.18075602010692482	0.12797619047619052	0.09183673469387756	168	96	1
qokaiin	qol	3	r	shor	14	0.19426719902489642	0.14880952380952384	0.09178743961352658	168	96	1
qokaiin	qol	3	r	shor	15	0.21321521160154722	0.1681547619047619	0.07692307692307693	168	96	1
qokaiin	qol	3	r	shor	16	0.21452440024330077	0.16666666666666669	0.08866995073891626	168	96	1
qokaiin	qol	3	r	shor	17	0.21363027397226342	0.16220238095238096	0.08780487804878048	168	96	1
qokaiin	qol	3	r	shor	18	0.2053089559525525	0.1592261904761905	0.0845771144278607	168	96	1
qokaiin	qol	3	r	shor	19	0.18977876408999683	0.1398809523809524	0.08292682926829269	168	96	1
qokaiin	qol	3	r	shor	20	0.19669472064445992	0.1398809523809524	0.07216494845360824	168	96	1
daiin	dol	1	sar	shedy	1	0.12079346416849246	0.07621247113163973	0.04710144927536232	81	433	1
daiin	dol	1	sar	shedy	2	0.2750275749702107	0.19647592164913177	0.0932475884244373	81	433	1
daiin	dol	1	sar	shedy	3	0.2607759656740285	0.181022438913124	0.08359133126934984	81	433	1
daiin	dol	1	sar	shedy	4	0.3119405929209369	0.2257006814358623	0.09294871794871795	81	433	1
daiin	dol	1	sar	shedy	5	0.3169436061417362	0.2348530208422433	0.1	81	433	1
daiin	dol	1	sar	shedy	6	0.25806265744472967	0.1925697830239785	0.10101010101010101	81	433	1
daiin	dol	1	sar	shedy	7	0.22617906130429422	0.1586405497106036	0.0749185667752443	81	433	1
daiin	dol	1	sar	shedy	8	0.29912653399908884	0.20802326575998628	0.10437710437710437	81	433	1
daiin	dol	1	sar	shedy	9	0.2918815610362163	0.20944886379836344	0.10139860139860139	81	433	1
daiin	dol	1	sar	shedy	10	0.2380466838860409	0.1740940324466113	0.08737864077669903	81	433	1
daiin	dol	1	sar	shedy	11	0.26042112816688434	0.18564137655746585	0.08090614886731391	81	433	1
daiin	dol	1	sar	shedy	12	0.2270659125811202	0.15490548285005556	0.07516339869281045	81	433	1
daiin	dol	1	sar	shedy	13	0.25398256899388927	0.1871525104781456	0.0744336569579288	81	433	1
daiin	dol	1	sar	shedy	14	0.28843652706370804	0.21646280614717872	0.08524590163934426	81	433	1
daiin	dol	1	sar	shedy	15	0.22811763699555598	0.15402161206626175	0.09003215434083602	81	433	1
daiin	dol	1	sar	shedy	16	0.2656916449184038	0.19177144812248734	0.09090909090909091	81	433	1
daiin	dol	1	sar	shedy	17	0.2760185228697215	0.20331879223334187	0.09446254071661238	81	433	1
daiin	dol	1	sar	shedy	18	0.3343027931196574	0.2450603027970233	0.10631229235880399	81	433	1
daiin	dol	1	sar	shedy	19	0.22569906946446006	0.1541071479485644	0.07894736842105263	81	433	1
daiin	dol	1	sar	shedy	20	0.2430881068880404	0.17569070224959363	0.08940397350993377	81	433	1
daiin	dol	2	shedy	sor	1	0.15515912263476528	0.10967712720191998	0.05363984674329502	433	51	1
daiin	dol	2	shedy	sor	2	0.2521521597011981	0.1651043789340216	0.07612456747404844	433	51	1
daiin	dol	2	shedy	sor	3	0.1786323904965732	0.12235656387266224	0.057692307692307696	433	51	1
daiin	dol	2	shedy	sor	4	0.2553938289159251	0.19046325227550603	0.06	433	51	1
daiin	dol	2	shedy	sor	5	0.20900452002749814	0.13739075306797083	0.06968641114982578	433	51	1
daiin	dol	2	shedy	sor	6	0.24281055942859697	0.1685459403160802	0.05714285714285714	433	51	1
daiin	dol	2	shedy	sor	7	0.2540791708103458	0.16972331657836345	0.07342657342657342	433	51	1
daiin	dol	2	shedy	sor	8	0.2122823793934947	0.14083231445002942	0.05944055944055944	433	51	1
daiin	dol	2	shedy	sor	9	0.23918645537211258	0.16510437893402166	0.07692307692307693	433	51	1
daiin	dol	2	shedy	sor	10	0.17888532356369635	0.11311868858397862	0.058419243986254296	433	51	1
daiin	dol	2	shedy	sor	11	0.2522018799060217	0.15586650364533805	0.07317073170731707	433	51	1
daiin	dol	2	shedy	sor	12	0.23543193994887301	0.15699859620522577	0.07420494699646643	433	51	1
daiin	dol	2	shedy	sor	13	0.27752040434521263	0.18933115971561834	0.08480565371024736	433	51	1
daiin	dol	2	shedy	sor	14	0.1165598371529657	0.06928406466512703	0.04081632653061224	433	51	1
daiin	dol	2	shedy	sor	15	0.1907064753917166	0.11660553366843271	0.06802721088435375	433	51	1
daiin	dol	2	shedy	sor	16	0.31164062204655296	0.22048634696372768	0.09558823529411764	433	51	1
daiin	dol	2	shedy	sor	17	0.21279187055525084	0.14658334465425893	0.061855670103092786	433	51	1
daiin	dol	2	shedy	sor	18	0.20318233135871167	0.13394919168591224	0.058823529411764705	433	51	1
daiin	dol	2	shedy	sor	19	0.16694871854606663	0.11080921976180771	0.055944055944055944	433	51	1
daiin	dol	2	shedy	sor	20	0.24057981708571308	0.16967803287596797	0.07829181494661921	433	51	1
daiin	dol	3	aiin	qotchy	1	0.1333305202287578	0.07936507936507936	0.04395604395604396	504	62	1
daiin	dol	3	aiin	qotchy	2	0.19910642851973803	0.11309523809523805	0.0549738219895288	504	62	1
daiin	dol	3	aiin	qotchy	3	0.16909826829858854	0.09549411162314386	0.04825737265415549	504	62	1
daiin	dol	3	aiin	qotchy	4	0.22209649178007496	0.1391449052739375	0.06933333333333333	504	62	1
daiin	dol	3	aiin	qotchy	5	0.1477828517716896	0.08954173067076293	0.041884816753926704	504	62	1
daiin	dol	3	aiin	qotchy	6	0.21121037691214584	0.12499999999999997	0.05945945945945946	504	62	1
daiin	dol	3	aiin	qotchy	7	0.20470671132671725	0.13492063492063494	0.056	504	62	1
daiin	dol	3	aiin	qotchy	8	0.17763771582960364	0.11930363543266767	0.04450261780104712	504	62	1
daiin	dol	3	aiin	qotchy	9	0.1528001985541133	0.08928571428571425	0.05699481865284974	504	62	1
daiin	dol	3	aiin	qotchy	10	0.2220927149632146	0.1391449052739375	0.06077348066298342	504	62	1
daiin	dol	3	aiin	qotchy	11	0.20107712537439681	0.12103174603174603	0.05929919137466307	504	62	1
daiin	dol	3	aiin	qotchy	12	0.20212528179315659	0.12327188940092167	0.046153846153846156	504	62	1
daiin	dol	3	aiin	qotchy	13	0.20914537710616488	0.1493215565796211	0.04960835509138381	504	62	1
daiin	dol	3	aiin	qotchy	14	0.14832542893700795	0.10317460317460317	0.042666666666666665	504	62	1
daiin	dol	3	aiin	qotchy	15	0.1524600101685556	0.09152585765488991	0.04580152671755725	504	62	1
daiin	dol	3	aiin	qotchy	16	0.182204486197167	0.121031746031746	0.04639175257731959	504	62	1
daiin	dol	3	aiin	qotchy	17	0.17997866921718275	0.10317460317460314	0.04738154613466334	504	62	1
daiin	dol	3	aiin	qotchy	18	0.17712607368984346	0.1111111111111111	0.05675675675675676	504	62	1
daiin	dol	3	aiin	qotchy	19	0.2106581648151743	0.13492063492063489	0.06382978723404255	504	62	1
daiin	dol	3	aiin	qotchy	20	0.21830150949138516	0.13888888888888887	0.059895833333333336	504	62	1
qokain	qol	1	sar	shey	1	0.1272035487072658	0.08550185873605946	0.05063291139240506	81	269	1
qokain	qol	1	sar	shey	2	0.31572266255615045	0.24507779154619305	0.11504424778761062	81	269	1
qokain	qol	1	sar	shey	3	0.27033845683987734	0.20670980770113362	0.10638297872340426	81	269	1
qokain	qol	1	sar	shey	4	0.29130533009593906	0.2104272798200927	0.10775862068965517	81	269	1
qokain	qol	1	sar	shey	5	0.27415506683915125	0.2104272798200927	0.10300429184549356	81	269	1
qokain	qol	1	sar	shey	6	0.25570784437505656	0.19675065399972463	0.11009174311926606	81	269	1
qokain	qol	1	sar	shey	7	0.2433270563288059	0.19569507549681034	0.07964601769911504	81	269	1
qokain	qol	1	sar	shey	8	0.26408616002581	0.2031300197347285	0.09016393442622951	81	269	1
qokain	qol	1	sar	shey	9	0.2354273143989638	0.16343108908164672	0.10121457489878542	81	269	1
qokain	qol	1	sar	shey	10	0.18711803526013693	0.1423195190233604	0.07509881422924901	81	269	1
qokain	qol	1	sar	shey	11	0.2641063218249269	0.19436412868878794	0.0954356846473029	81	269	1
qokain	qol	1	sar	shey	12	0.24789486889376988	0.17830097755748317	0.09795918367346938	81	269	1
qokain	qol	1	sar	shey	13	0.2005069846120322	0.14484372848685118	0.07024793388429752	81	269	1
qokain	qol	1	sar	shey	14	0.28090646874774183	0.21919317086603332	0.10084033613445378	81	269	1
qokain	qol	1	sar	shey	15	0.18141150285150753	0.11629721419064662	0.06967213114754098	81	269	1
qokain	qol	1	sar	shey	16	0.23520740816422603	0.17086603331956496	0.09090909090909091	81	269	1
qokain	qol	1	sar	shey	17	0.2045192082467161	0.14245720317591443	0.07782101167315175	81	269	1
qokain	qol	1	sar	shey	18	0.27655848481952494	0.20670980770113365	0.10416666666666667	81	269	1
qokain	qol	1	sar	shey	19	0.22295781154054695	0.1597136169626876	0.09274193548387097	81	269	1
qokain	qol	1	sar	shey	20	0.20493130167216111	0.151085410069301	0.088	81	269	1
qokain	qol	2	al	sol	1	0.20550522969998986	0.13816133341076717	0.07207207207207207	257	67	1
qokain	qol	2	al	sol	2	0.23763920017335494	0.15047331436204192	0.09829059829059829	257	67	1
qokain	qol	2	al	sol	3	0.16470220413932113	0.10831058714211046	0.06995884773662552	257	67	1
qokain	qol	2	al	sol	4	0.25225640727784004	0.16214646611301473	0.08333333333333333	257	67	1
qokain	qol	2	al	sol	5	0.2292112589334443	0.15825541552935712	0.0847457627118644	257	67	1
qokain	qol	2	al	sol	6	0.23944700194863777	0.1550031941460015	0.1059322033898305	257	67	1
qokain	qol	2	al	sol	7	0.22176679613035344	0.16348219989546425	0.0794979079497908	257	67	1
qokain	qol	2	al	sol	8	0.2302632846852617	0.15436436494569952	0.08536585365853659	257	67	1
qokain	qol	2	al	sol	9	0.24104365792646787	0.16150763691271267	0.09243697478991597	257	67	1
qokain	qol	2	al	sol	10	0.25254869268767566	0.16667634589697422	0.09292035398230089	257	67	1
qokain	qol	2	al	sol	11	0.1728959433403432	0.12259713107613683	0.06299212598425197	257	67	1
qokain	qol	2	al	sol	12	0.22909751482708918	0.16475985829606826	0.08823529411764706	257	67	1
qokain	qol	2	al	sol	13	0.23936496176235744	0.17381961786398747	0.08196721311475409	257	67	1
qokain	qol	2	al	sol	14	0.14965836589340042	0.11220163772576805	0.04743083003952569	257	67	1
qokain	qol	2	al	sol	15	0.16881833711308325	0.11545385910912365	0.06854838709677419	257	67	1
qokain	qol	2	al	sol	16	0.252110796883504	0.17771066844764496	0.10204081632653061	257	67	1
qokain	qol	2	al	sol	17	0.2435918331336664	0.16603751669667227	0.09236947791164658	257	67	1
qokain	qol	2	al	sol	18	0.17095131381390838	0.10116731517509728	0.06956521739130435	257	67	1
qokain	qol	2	al	sol	19	0.1863778023058128	0.12648818165979442	0.07723577235772358	257	67	1
qokain	qol	2	al	sol	20	0.25565475878963995	0.16731517509727617	0.10330578512396695	257	67	1
qokain	qol	3	al	tol	1	0.15477503411777516	0.0922611327280588	0.06103286384976526	257	45	1
qokain	qol	3	al	tol	2	0.1529074901642059	0.09727626459143969	0.056768558951965066	257	45	1
qokain	qol	3	al	tol	3	0.21882185528558729	0.13895373973194985	0.07174887892376682	257	45	1
qokain	qol	3	al	tol	4	0.1749818992680794	0.11560743623000433	0.0603448275862069	257	45	1
qokain	qol	3	al	tol	5	0.16441286202111915	0.10393428447903157	0.04888888888888889	257	45	1
qokain	qol	3	al	tol	6	0.16225693696551236	0.10393428447903157	0.06086956521739131	257	45	1
qokain	qol	3	al	tol	7	0.11477424585336637	0.07392996108949416	0.034782608695652174	257	45	1
qokain	qol	3	al	tol	8	0.12873753768548113	0.07392996108949416	0.049586776859504134	257	45	1
qokain	qol	3	al	tol	9	0.1638473237294391	0.09727626459143969	0.05172413793103448	257	45	1
qokain	qol	3	al	tol	10	0.167849121394273	0.10393428447903157	0.05454545454545454	257	45	1
qokain	qol	3	al	tol	11	0.13195812616049318	0.08560311284046693	0.045454545454545456	257	45	1
qokain	qol	3	al	tol	12	0.18331360942943387	0.11284046692607004	0.057777777777777775	257	45	1
qokain	qol	3	al	tol	13	0.2196421280535118	0.15840899265023778	0.05982905982905983	257	45	1
qokain	qol	3	al	tol	14	0.126600128900901	0.08837008214440122	0.0423728813559322	257	45	1
qokain	qol	3	al	tol	15	0.19131374382105437	0.11284046692607004	0.08189655172413793	257	45	1
qokain	qol	3	al	tol	16	0.22584813866469677	0.14007782101167315	0.06896551724137931	257	45	1
qokain	qol	3	al	tol	17	0.17632508340701225	0.11284046692607004	0.058333333333333334	257	45	1
qokain	qol	3	al	tol	18	0.14090243345345643	0.08171206225680934	0.06451612903225806	257	45	1
qokain	qol	3	al	tol	19	0.1870315533484943	0.11284046692607004	0.06578947368421052	257	45	1
qokain	qol	3	al	tol	20	0.12246950783265431	0.07669693039342845	0.04602510460251046	257	45	1
aiin	ar	1	sar	shedy	1	0.12079346416849346	0.07621247113163972	0.04710144927536232	81	433	1
aiin	ar	1	sar	shedy	2	0.2750275749702107	0.19647592164913177	0.0932475884244373	81	433	1
aiin	ar	1	sar	shedy	3	0.2607759656740285	0.181022438913124	0.08359133126934984	81	433	1
aiin	ar	1	sar	shedy	4	0.3119405929209367	0.2257006814358624	0.09294871794871795	81	433	1
