candidate	corpus	error_channel	error_rate	replicate	seed	injected_errors	glyph_recovery	token_recovery	word_error_rate	exact_message_recovery	output_tokens
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	40	67062856	3	1.00000000	0.14843750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	41	67063865	3	1.00000000	0.21093750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	42	67064874	3	1.00000000	0.33593750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	43	67065883	3	1.00000000	0.01562500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	44	67066892	3	1.00000000	0.69531250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	45	67067901	3	1.00000000	0.01562500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	46	67068910	3	1.00000000	0.16406250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	47	67069919	3	1.00000000	0.32812500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	48	67070928	3	1.00000000	0.37500000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	49	67071937	3	1.00000000	0.01562500	0.03906250	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	50	67072946	3	1.00000000	0.08593750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	51	67073955	3	1.00000000	0.39843750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	52	67074964	3	1.00000000	0.17187500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	53	67075973	3	1.00000000	0.60156250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	54	67076982	3	1.00000000	0.14062500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	55	67077991	3	1.00000000	0.15625000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	56	67079000	3	1.00000000	0.57812500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	57	67080009	3	1.00000000	0.19531250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	58	67081018	3	1.00000000	0.18750000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	59	67082027	3	1.00000000	0.28125000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	60	67083036	3	1.00000000	0.26562500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	61	67084045	3	1.00000000	0.05468750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	62	67085054	3	1.00000000	0.14062500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	63	67086063	3	1.00000000	0.25000000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	64	67087072	3	1.00000000	0.02343750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	65	67088081	3	1.00000000	0.03906250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	66	67089090	3	1.00000000	0.35937500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	67	67090099	3	1.00000000	0.39843750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	68	67091108	3	1.00000000	0.32031250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	69	67092117	3	1.00000000	0.18750000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	70	67093126	3	1.00000000	0.05468750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	71	67094135	3	1.00000000	0.52343750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	72	67095144	3	1.00000000	0.01562500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	73	67096153	3	1.00000000	0.23437500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	74	67097162	3	1.00000000	0.31250000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	75	67098171	3	1.00000000	0.43750000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	76	67099180	3	1.00000000	0.05468750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	77	67100189	3	1.00000000	0.05468750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	78	67101198	3	1.00000000	0.45312500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	79	67102207	3	1.00000000	0.06250000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	80	67103216	3	1.00000000	0.02343750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	81	67104225	3	1.00000000	0.17187500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	82	67105234	3	1.00000000	0.55468750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	83	67106243	3	1.00000000	0.54687500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	84	67107252	3	1.00000000	0.02343750	0.03906250	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	85	67108261	3	1.00000000	0.25781250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	86	67109270	3	1.00000000	0.37500000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	87	67110279	3	1.00000000	0.02343750	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	88	67111288	3	1.00000000	0.10937500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	89	67112297	3	1.00000000	0.26562500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	90	67113306	3	1.00000000	0.38281250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	91	67114315	3	1.00000000	0.28906250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	92	67115324	3	1.00000000	0.23437500	0.03906250	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	93	67116333	3	1.00000000	0.10156250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	94	67117342	3	1.00000000	0.15625000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	95	67118351	3	1.00000000	0.04687500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	96	67119360	3	1.00000000	0.01562500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	97	67120369	3	1.00000000	0.06250000	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	98	67121378	3	1.00000000	0.45312500	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	99	67122387	3	1.00000000	0.03906250	0.04687500	0	125
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	0	67052496	6	1.00000000	0.09375000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	1	67053505	6	1.00000000	0.00781250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	2	67054514	6	1.00000000	0.42187500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	3	67055523	6	1.00000000	0.06250000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	4	67056532	6	1.00000000	0.29687500	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	5	67057541	6	1.00000000	0.32031250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	6	67058550	6	1.00000000	0.39843750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	7	67059559	6	1.00000000	0.04687500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	8	67060568	6	1.00000000	0.19531250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	9	67061577	6	1.00000000	0.07031250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	10	67062586	6	1.00000000	0.28906250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	11	67063595	6	1.00000000	0.08593750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	12	67064604	6	1.00000000	0.10937500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	13	67065613	6	1.00000000	0.08593750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	14	67066622	6	1.00000000	0.16406250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	15	67067631	6	1.00000000	0.18750000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	16	67068640	6	1.00000000	0.14843750	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	17	67069649	6	1.00000000	0.59375000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	18	67070658	6	1.00000000	0.35156250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	19	67071667	6	1.00000000	0.15625000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	20	67072676	6	1.00000000	0.15625000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	21	67073685	6	1.00000000	0.35156250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	22	67074694	6	1.00000000	0.09375000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	23	67075703	6	1.00000000	0.07031250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	24	67076712	6	1.00000000	0.10937500	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	25	67077721	6	1.00000000	0.02343750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	26	67078730	6	1.00000000	0.17187500	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	27	67079739	6	1.00000000	0.13281250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	28	67080748	6	1.00000000	0.14062500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	29	67081757	6	1.00000000	0.03125000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	30	67082766	6	1.00000000	0.11718750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	31	67083775	6	1.00000000	0.08593750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	32	67084784	6	1.00000000	0.35156250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	33	67085793	6	1.00000000	0.17968750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	34	67086802	6	1.00000000	0.03125000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	35	67087811	6	1.00000000	0.03125000	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	36	67088820	6	1.00000000	0.28906250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	37	67089829	6	1.00000000	0.02343750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	38	67090838	6	1.00000000	0.02343750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	39	67091847	6	1.00000000	0.07812500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	40	67092856	6	1.00000000	0.19531250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	41	67093865	6	1.00000000	0.31250000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	42	67094874	6	1.00000000	0.18750000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	43	67095883	6	1.00000000	0.28906250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	44	67096892	6	1.00000000	0.43750000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	45	67097901	6	1.00000000	0.01562500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	46	67098910	6	1.00000000	0.31250000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	47	67099919	6	1.00000000	0.05468750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	48	67100928	6	1.00000000	0.03906250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	49	67101937	6	1.00000000	0.25781250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	50	67102946	6	1.00000000	0.10937500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	51	67103955	6	1.00000000	0.25781250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	52	67104964	6	1.00000000	0.07812500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	53	67105973	6	1.00000000	0.21875000	0.07031250	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	54	67106982	6	1.00000000	0.10156250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	55	67107991	6	1.00000000	0.14843750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	56	67109000	6	1.00000000	0.10156250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	57	67110009	6	1.00000000	0.17187500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	58	67111018	6	1.00000000	0.08593750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	59	67112027	6	1.00000000	0.14062500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	60	67113036	6	1.00000000	0.02343750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	61	67114045	6	1.00000000	0.18750000	0.07812500	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	62	67115054	6	1.00000000	0.16406250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	63	67116063	6	1.00000000	0.05468750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	64	67117072	6	1.00000000	0.25781250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	65	67118081	6	1.00000000	0.07031250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	66	67119090	6	1.00000000	0.22656250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	67	67120099	6	1.00000000	0.10156250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	68	67121108	6	1.00000000	0.05468750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	69	67122117	6	1.00000000	0.06250000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	70	67123126	6	1.00000000	0.04687500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	71	67124135	6	1.00000000	0.00781250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	72	67125144	6	1.00000000	0.01562500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	73	67126153	6	1.00000000	0.09375000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	74	67127162	6	1.00000000	0.06250000	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	75	67128171	6	1.00000000	0.10937500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	76	67129180	6	1.00000000	0.09375000	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	77	67130189	6	1.00000000	0.28906250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	78	67131198	6	1.00000000	0.02343750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	79	67132207	6	1.00000000	0.06250000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	80	67133216	6	1.00000000	0.02343750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	81	67134225	6	1.00000000	0.34375000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	82	67135234	6	1.00000000	0.33593750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	83	67136243	6	1.00000000	0.05468750	0.07812500	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	84	67137252	6	1.00000000	0.29687500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	85	67138261	6	1.00000000	0.03125000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	86	67139270	6	1.00000000	0.03906250	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	87	67140279	6	1.00000000	0.17187500	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	88	67141288	6	1.00000000	0.10156250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	89	67142297	6	1.00000000	0.17187500	0.08593750	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	90	67143306	6	1.00000000	0.25781250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	91	67144315	6	1.00000000	0.11718750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	92	67145324	6	1.00000000	0.12500000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	93	67146333	6	1.00000000	0.35156250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	94	67147342	6	1.00000000	0.22656250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	95	67148351	6	1.00000000	0.50781250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	96	67149360	6	1.00000000	0.25000000	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	97	67150369	6	1.00000000	0.08593750	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	98	67151378	6	1.00000000	0.17187500	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	99	67152387	6	1.00000000	0.47656250	0.09375000	0	122
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	0	67001332	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	1	67002341	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	2	67003350	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	3	67004359	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	4	67005368	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	5	67006377	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	6	67007386	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	7	67008395	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	8	67009404	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	9	67010413	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	10	67011422	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	11	67012431	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	12	67013440	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	13	67014449	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	14	67015458	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	15	67016467	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	16	67017476	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	17	67018485	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	18	67019494	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	19	67020503	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	20	67021512	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	21	67022521	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	22	67023530	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	23	67024539	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	24	67025548	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	25	67026557	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	26	67027566	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	27	67028575	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	28	67029584	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	29	67030593	0	1.00000000	1.00000000	0.00000000	1	128
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0.00000	30	67031602	0	1.00000000	1.00000000	0.00000000	1	128
