block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G0/generic#5	G1/generic#14	101	95	69	0.5433070866	0.7352720172	0
G0/generic#5	G2/generic#14	101	97	82	0.7068965517	0.8148316436	0
G0/generic#5	G3/generic#14	101	89	61	0.4728682171	0.6647650983	0
G0/generic#5	G0/generic#15	101	93	74	0.6166666667	0.7494021992	0
G0/generic#5	G1/generic#15	101	110	80	0.6106870229	0.747347669	0
G0/generic#5	G2/generic#15	101	108	73	0.5367647059	0.6855562522	0
G0/generic#5	G3/generic#15	101	57	46	0.4107142857	0.6003635559	0
G1/generic#5	G2/generic#5	94	71	48	0.4102564103	0.5813934119	0
G1/generic#5	G3/generic#5	94	98	74	0.6271186441	0.7901487177	0
G1/generic#5	G0/generic#6	94	89	70	0.6194690265	0.7238309238	0
G1/generic#5	G1/generic#6	94	84	62	0.5344827586	0.6980990349	0
G1/generic#5	G2/generic#6	94	62	53	0.5145631068	0.6675749411	0
G1/generic#5	G3/generic#6	94	67	50	0.4504504505	0.6467457281	0
G1/generic#5	G0/generic#7	94	99	75	0.6355932203	0.7945432096	0
G1/generic#5	G1/generic#7	94	100	73	0.6033057851	0.749154096	0
G1/generic#5	G2/generic#7	94	66	49	0.4414414414	0.650708026	0
G1/generic#5	G3/generic#7	94	70	50	0.4385964912	0.6216078331	0
G1/generic#5	G0/generic#8	94	81	62	0.5486725664	0.6775830766	0
G1/generic#5	G1/generic#8	94	75	59	0.5363636364	0.6987264583	0
G1/generic#5	G2/generic#8	94	56	38	0.3392857143	0.5721623564	0
G1/generic#5	G3/generic#8	94	80	66	0.6111111111	0.7474628161	0
G1/generic#5	G0/generic#9	94	66	50	0.4545454545	0.6585968021	1
G1/generic#5	G1/generic#9	94	88	64	0.5423728814	0.7017995365	0
G1/generic#5	G2/generic#9	94	83	65	0.5803571429	0.75027767	0
G1/generic#5	G3/generic#9	94	107	81	0.675	0.797088963	0
G1/generic#5	G0/generic#10	94	102	81	0.7043478261	0.804694315	0
G1/generic#5	G1/generic#10	94	77	64	0.5981308411	0.7398685309	0
G1/generic#5	G2/generic#10	94	69	55	0.5092592593	0.6622955409	0
G1/generic#5	G3/generic#10	94	104	80	0.6779661017	0.8066800884	0
G1/generic#5	G0/generic#11	94	96	71	0.5966386555	0.7161951398	0
G1/generic#5	G1/generic#11	94	61	46	0.4220183486	0.6363070666	0
G1/generic#5	G2/generic#11	94	98	65	0.5118110236	0.7195681147	0
G1/generic#5	G3/generic#11	94	121	83	0.6287878788	0.7884998019	0
G1/generic#5	G0/generic#12	94	97	67	0.5403225806	0.6900235502	0
G1/generic#5	G1/generic#12	94	91	73	0.6517857143	0.7759277073	0
G1/generic#5	G2/generic#12	94	94	64	0.5161290323	0.6888711608	0
G1/generic#5	G3/generic#12	94	102	72	0.5806451613	0.715887891	0
G1/generic#5	G0/generic#13	94	90	70	0.6140350877	0.7477491026	0
G1/generic#5	G1/generic#13	94	95	74	0.6434782609	0.7444607404	0
G1/generic#5	G2/generic#13	94	89	60	0.487804878	0.6927578363	0
G1/generic#5	G3/generic#13	94	99	73	0.6083333333	0.7605647172	1
G1/generic#5	G0/generic#14	94	109	81	0.6639344262	0.7887722705	0
G1/generic#5	G1/generic#14	94	95	62	0.4881889764	0.6924188521	0
G1/generic#5	G2/generic#14	94	97	74	0.6324786325	0.7959461331	0
G1/generic#5	G3/generic#14	94	89	66	0.5641025641	0.7054381277	1
G1/generic#5	G0/generic#15	94	93	68	0.5714285714	0.727766543	0
G1/generic#5	G1/generic#15	94	110	80	0.6451612903	0.7737173785	0
G1/generic#5	G2/generic#15	94	108	73	0.5658914729	0.7356480013	0
G1/generic#5	G3/generic#15	94	57	49	0.4803921569	0.6342266074	0
G2/generic#5	G3/generic#5	71	98	50	0.4201680672	0.6338401074	0
G2/generic#5	G0/generic#6	71	89	53	0.4953271028	0.6490390407	0
G2/generic#5	G1/generic#6	71	84	51	0.4903846154	0.6752889874	0
G2/generic#5	G2/generic#6	71	62	32	0.3168316832	0.5429518073	0
G2/generic#5	G3/generic#6	71	67	42	0.4375	0.5914093321	0
G2/generic#5	G0/generic#7	71	99	50	0.4166666667	0.5861017684	0
G2/generic#5	G1/generic#7	71	100	59	0.5267857143	0.6864952455	0
G2/generic#5	G2/generic#7	71	66	39	0.3979591837	0.5207671623	0
G2/generic#5	G3/generic#7	71	70	38	0.3689320388	0.5409186905	0
G2/generic#5	G0/generic#8	71	81	57	0.6	0.7624452292	0
G2/generic#5	G1/generic#8	71	75	45	0.4455445545	0.6002310638	0
G2/generic#5	G2/generic#8	71	56	37	0.4111111111	0.6084836303	0
G2/generic#5	G3/generic#8	71	80	53	0.5408163265	0.6986900745	0
G2/generic#5	G0/generic#9	71	66	34	0.3300970874	0.4927661063	0
G2/generic#5	G1/generic#9	71	88	52	0.4859813084	0.6635564783	0
G2/generic#5	G2/generic#9	71	83	51	0.4951456311	0.6766242422	0
G2/generic#5	G3/generic#9	71	107	51	0.4015748031	0.5506039026	0
G2/generic#5	G0/generic#10	71	102	57	0.4913793103	0.6739246105	0
G2/generic#5	G1/generic#10	71	77	43	0.4095238095	0.6130779729	0
G2/generic#5	G2/generic#10	71	69	43	0.4432989691	0.6247164871	0
G2/generic#5	G3/generic#10	71	104	51	0.4112903226	0.5489905571	0
G2/generic#5	G0/generic#11	71	96	53	0.4649122807	0.6292566357	0
G2/generic#5	G1/generic#11	71	61	27	0.2571428571	0.4630665262	0
G2/generic#5	G2/generic#11	71	98	56	0.4955752212	0.6349053104	0
G2/generic#5	G3/generic#11	71	121	62	0.4769230769	0.6706419451	0
G2/generic#5	G0/generic#12	71	97	60	0.5555555556	0.7276359677	0
G2/generic#5	G1/generic#12	71	91	54	0.5	0.7115699251	0
G2/generic#5	G2/generic#12	71	94	54	0.4864864865	0.6440697639	0
G2/generic#5	G3/generic#12	71	102	60	0.5309734513	0.7129966754	0
G2/generic#5	G0/generic#13	71	90	51	0.4636363636	0.6277185671	0
G2/generic#5	G1/generic#13	71	95	56	0.5090909091	0.6979427248	0
G2/generic#5	G2/generic#13	71	89	40	0.3333333333	0.5384870049	0
G2/generic#5	G3/generic#13	71	99	54	0.4655172414	0.6432091342	0
G2/generic#5	G0/generic#14	71	109	55	0.44	0.6001005856	0
G2/generic#5	G1/generic#14	71	95	54	0.4821428571	0.6445409996	0
G2/generic#5	G2/generic#14	71	97	51	0.4358974359	0.6315206993	0
G2/generic#5	G3/generic#14	71	89	46	0.4035087719	0.5460635665	0
G2/generic#5	G0/generic#15	71	93	53	0.4774774775	0.6316862945	0
G2/generic#5	G1/generic#15	71	110	56	0.448	0.5941779898	0
G2/generic#5	G2/generic#15	71	108	56	0.4552845528	0.6212342434	0
G2/generic#5	G3/generic#15	71	57	36	0.3913043478	0.5788893366	0
G3/generic#5	G0/generic#6	98	89	65	0.5327868852	0.673230578	0
G3/generic#5	G1/generic#6	98	84	63	0.5294117647	0.7112732103	0
G3/generic#5	G2/generic#6	98	62	47	0.4159292035	0.6511026339	0
G3/generic#5	G3/generic#6	98	67	52	0.4601769912	0.6643002996	0
G3/generic#5	G0/generic#7	98	99	74	0.6016260163	0.775229631	0
G3/generic#5	G1/generic#7	98	100	71	0.5590551181	0.7471215307	0
G3/generic#5	G2/generic#7	98	66	52	0.4642857143	0.613170787	0
G3/generic#5	G3/generic#7	98	70	56	0.5	0.6733405946	0
G3/generic#5	G0/generic#8	98	81	62	0.5299145299	0.7118096249	0
G3/generic#5	G1/generic#8	98	75	61	0.5446428571	0.6994850785	0
G3/generic#5	G2/generic#8	98	56	38	0.3275862069	0.5461982287	0
G3/generic#5	G3/generic#8	98	80	62	0.5344827586	0.6882261963	0
G3/generic#5	G0/generic#9	98	66	42	0.3442622951	0.5841799502	1
G3/generic#5	G1/generic#9	98	88	66	0.55	0.7269981735	0
G3/generic#5	G2/generic#9	98	83	61	0.5083333333	0.7048564925	0
G3/generic#5	G3/generic#9	98	107	79	0.626984127	0.7669182857	0
G3/generic#5	G0/generic#10	98	102	82	0.6949152542	0.8112125357	0
G3/generic#5	G1/generic#10	98	77	64	0.5765765766	0.7737348427	0
G3/generic#5	G2/generic#10	98	69	57	0.5181818182	0.7112849415	0
G3/generic#5	G3/generic#10	98	104	73	0.5658914729	0.7493673666	0
G3/generic#5	G0/generic#11	98	96	74	0.6166666667	0.7363233046	0
G3/generic#5	G1/generic#11	98	61	38	0.3140495868	0.507935516	0
G3/generic#5	G2/generic#11	98	98	61	0.4518518519	0.6684025546	0
G3/generic#5	G3/generic#11	98	121	88	0.6717557252	0.8243844519	0
G3/generic#5	G0/generic#12	98	97	72	0.5853658537	0.7322041858	0
G3/generic#5	G1/generic#12	98	91	66	0.5365853659	0.6952204866	0
G3/generic#5	G2/generic#12	98	94	67	0.536	0.7109311918	0
G3/generic#5	G3/generic#12	98	102	73	0.5748031496	0.7276005328	0
G3/generic#5	G0/generic#13	98	90	65	0.5284552846	0.6689135192	0
G3/generic#5	G1/generic#13	98	95	70	0.5691056911	0.7086009358	0
G3/generic#5	G2/generic#13	98	89	63	0.5080645161	0.7209370151	0
G3/generic#5	G3/generic#13	98	99	78	0.6554621849	0.7827221443	0
G3/generic#5	G0/generic#14	98	109	76	0.5801526718	0.7535385978	0
G3/generic#5	G1/generic#14	98	95	62	0.4732824427	0.6573502101	0
G3/generic#5	G2/generic#14	98	97	66	0.511627907	0.7147120047	0
G3/generic#5	G3/generic#14	98	89	69	0.5847457627	0.7840535753	0
G3/generic#5	G0/generic#15	98	93	71	0.5916666667	0.7564302949	1
G3/generic#5	G1/generic#15	98	110	73	0.5407407407	0.6821324158	0
G3/generic#5	G2/generic#15	98	108	72	0.5373134328	0.7401662023	1
G3/generic#5	G3/generic#15	98	57	43	0.3839285714	0.5862547066	0
G0/generic#6	G1/generic#6	89	84	69	0.6634615385	0.8047468981	0
G0/generic#6	G2/generic#6	89	62	52	0.5252525253	0.6877517101	0
G0/generic#6	G3/generic#6	89	67	51	0.4857142857	0.6168123669	0
G0/generic#6	G0/generic#7	89	99	67	0.5537190083	0.6916375796	0
G0/generic#6	G1/generic#7	89	100	64	0.512	0.6760284762	0
G0/generic#6	G2/generic#7	89	66	46	0.4220183486	0.5915662243	1
G0/generic#6	G3/generic#7	89	70	53	0.5	0.6618765257	0
G0/generic#6	G0/generic#8	89	81	64	0.6037735849	0.7285188068	1
G0/generic#6	G1/generic#8	89	75	60	0.5769230769	0.6886561644	1
G0/generic#6	G2/generic#8	89	56	38	0.3551401869	0.5625101458	0
G0/generic#6	G3/generic#8	89	80	68	0.6732673267	0.7910224698	0
G0/generic#6	G0/generic#9	89	66	46	0.4220183486	0.5755162961	0
G0/generic#6	G1/generic#9	89	88	66	0.5945945946	0.692201744	0
G0/generic#6	G2/generic#9	89	83	68	0.6538461538	0.8302190751	0
G0/generic#6	G3/generic#9	89	107	77	0.6470588235	0.7543793435	0
G0/generic#6	G0/generic#10	89	102	76	0.6608695652	0.7379191567	0
G0/generic#6	G1/generic#10	89	77	54	0.4821428571	0.6443990153	0
G0/generic#6	G2/generic#10	89	69	55	0.5339805825	0.703916193	0
G0/generic#6	G3/generic#10	89	104	74	0.6218487395	0.736035704	0
G0/generic#6	G0/generic#11	89	96	67	0.5677966102	0.6879702954	0
G0/generic#6	G1/generic#11	89	61	46	0.4423076923	0.6692152594	0
G0/generic#6	G2/generic#11	89	98	61	0.4841269841	0.6902471587	0
G0/generic#6	G3/generic#11	89	121	77	0.5789473684	0.7393130315	0
G0/generic#6	G0/generic#12	89	97	68	0.5762711864	0.7062045568	0
G0/generic#6	G1/generic#12	89	91	76	0.7307692308	0.8124570597	0
G0/generic#6	G2/generic#12	89	94	65	0.5508474576	0.7038141452	0
G0/generic#6	G3/generic#12	89	102	75	0.6465517241	0.798015432	0
G0/generic#6	G0/generic#13	89	90	77	0.7549019608	0.852754056	0
G0/generic#6	G1/generic#13	89	95	79	0.7523809524	0.8554265761	0
G0/generic#6	G2/generic#13	89	89	51	0.4015748031	0.5820010795	0
G0/generic#6	G3/generic#13	89	99	68	0.5666666667	0.6973946818	0
G0/generic#6	G0/generic#14	89	109	74	0.5967741935	0.7127728643	0
G0/generic#6	G1/generic#14	89	95	61	0.4959349593	0.7298278643	0
G0/generic#6	G2/generic#14	89	97	74	0.6607142857	0.7806967964	0
G0/generic#6	G3/generic#14	89	89	65	0.5752212389	0.6824915029	0
G0/generic#6	G0/generic#15	89	93	64	0.5423728814	0.683500159	0
G0/generic#6	G1/generic#15	89	110	79	0.6583333333	0.7482400763	0
G0/generic#6	G2/generic#15	89	108	73	0.5887096774	0.7126860886	0
G0/generic#6	G3/generic#15	89	57	50	0.5208333333	0.6580373739	0
G1/generic#6	G2/generic#6	84	62	52	0.5531914894	0.7135802022	0
G1/generic#6	G3/generic#6	84	67	43	0.3981481481	0.5926120639	0
G1/generic#6	G0/generic#7	84	99	59	0.4758064516	0.6258287923	0
G1/generic#6	G1/generic#7	84	100	55	0.4263565891	0.617228217	1
G1/generic#6	G2/generic#7	84	66	40	0.3636363636	0.551658521	0
G1/generic#6	G3/generic#7	84	70	50	0.4807692308	0.6707506499	0
G1/generic#6	G0/generic#8	84	81	61	0.5865384615	0.7228091904	0
G1/generic#6	G1/generic#8	84	75	56	0.5436893204	0.704465627	0
G1/generic#6	G2/generic#8	84	56	48	0.5217391304	0.6957211085	0
G1/generic#6	G3/generic#8	84	80	61	0.5922330097	0.7210710368	0
G1/generic#6	G0/generic#9	84	66	45	0.4285714286	0.5852987909	0
G1/generic#6	G1/generic#9	84	88	61	0.5495495495	0.7298908101	0
G1/generic#6	G2/generic#9	84	83	59	0.5462962963	0.7381065617	0
G1/generic#6	G3/generic#9	84	107	71	0.5916666667	0.7391509446	0
G1/generic#6	G0/generic#10	84	102	68	0.5762711864	0.7333521565	0
G1/generic#6	G1/generic#10	84	77	56	0.5333333333	0.6816521947	0
G1/generic#6	G2/generic#10	84	69	52	0.5148514851	0.6981529823	0
G1/generic#6	G3/generic#10	84	104	67	0.5537190083	0.7085694216	0
G1/generic#6	G0/generic#11	84	96	64	0.5517241379	0.6792751886	0
G1/generic#6	G1/generic#11	84	61	44	0.4356435644	0.6244386531	0
G1/generic#6	G2/generic#11	84	98	51	0.3893129771	0.5921492597	0
G1/generic#6	G3/generic#11	84	121	75	0.5769230769	0.7460777513	0
G1/generic#6	G0/generic#12	84	97	72	0.6605504587	0.7665908332	0
G1/generic#6	G1/generic#12	84	91	68	0.6355140187	0.7747350172	0
G1/generic#6	G2/generic#12	84	94	67	0.6036036036	0.7187130214	0
G1/generic#6	G3/generic#12	84	102	70	0.6034482759	0.7797204021	0
G1/generic#6	G0/generic#13	84	90	67	0.6261682243	0.7706502119	0
G1/generic#6	G1/generic#13	84	95	67	0.5982142857	0.7487213739	1
G1/generic#6	G2/generic#13	84	89	47	0.373015873	0.5930776727	1
G1/generic#6	G3/generic#13	84	99	63	0.525	0.6696478006	0
G1/generic#6	G0/generic#14	84	109	66	0.5196850394	0.6681028812	0
G1/generic#6	G1/generic#14	84	95	57	0.4672131148	0.6768117406	0
G1/generic#6	G2/generic#14	84	97	66	0.5739130435	0.729686537	0
G1/generic#6	G3/generic#14	84	89	58	0.5043478261	0.6465959488	0
G1/generic#6	G0/generic#15	84	93	67	0.6090909091	0.7653267059	0
G1/generic#6	G1/generic#15	84	110	68	0.5396825397	0.661237679	0
G1/generic#6	G2/generic#15	84	108	72	0.6	0.7272874487	0
G1/generic#6	G3/generic#15	84	57	48	0.5161290323	0.6628071664	1
G2/generic#6	G3/generic#6	62	67	34	0.3578947368	0.5579848084	0
G2/generic#6	G0/generic#7	62	99	48	0.4247787611	0.6191102192	0
G2/generic#6	G1/generic#7	62	100	45	0.3846153846	0.5937503177	0
G2/generic#6	G2/generic#7	62	66	33	0.3473684211	0.5488151386	0
G2/generic#6	G3/generic#7	62	70	36	0.375	0.5883649031	0
G2/generic#6	G0/generic#8	62	81	46	0.4742268041	0.6801252547	0
G2/generic#6	G1/generic#8	62	75	42	0.4421052632	0.6249661096	0
G2/generic#6	G2/generic#8	62	56	32	0.3720930233	0.5521378984	0
G2/generic#6	G3/generic#8	62	80	47	0.4947368421	0.6851914418	0
G2/generic#6	G0/generic#9	62	66	41	0.4712643678	0.6505145218	0
G2/generic#6	G1/generic#9	62	88	51	0.5151515152	0.7166387083	0
G2/generic#6	G2/generic#9	62	83	45	0.45	0.6510283078	0
G2/generic#6	G3/generic#9	62	107	53	0.4568965517	0.6321184418	0
G2/generic#6	G0/generic#10	62	102	54	0.4909090909	0.6544361736	0
G2/generic#6	G1/generic#10	62	77	45	0.4787234043	0.6669812055	0
G2/generic#6	G2/generic#10	62	69	37	0.3936170213	0.5725382655	0
G2/generic#6	G3/generic#10	62	104	52	0.4561403509	0.6192966268	0
G2/generic#6	G0/generic#11	62	96	50	0.462962963	0.6490467721	0
G2/generic#6	G1/generic#11	62	61	37	0.4302325581	0.6221030599	0
G2/generic#6	G2/generic#11	62	98	41	0.3445378151	0.5471036161	0
G2/generic#6	G3/generic#11	62	121	52	0.3969465649	0.6280880327	0
G2/generic#6	G0/generic#12	62	97	50	0.4587155963	0.6744041767	0
G2/generic#6	G1/generic#12	62	91	50	0.4854368932	0.6458978667	0
G2/generic#6	G2/generic#12	62	94	46	0.4181818182	0.5960070247	0
G2/generic#6	G3/generic#12	62	102	53	0.4774774775	0.707505799	0
G2/generic#6	G0/generic#13	62	90	52	0.52	0.7085047146	0
G2/generic#6	G1/generic#13	62	95	53	0.5096153846	0.7087751724	0
G2/generic#6	G2/generic#13	62	89	39	0.3482142857	0.5508822443	0
G2/generic#6	G3/generic#13	62	99	49	0.4375	0.6518029085	0
G2/generic#6	G0/generic#14	62	109	55	0.474137931	0.675434715	0
G2/generic#6	G1/generic#14	62	95	43	0.3771929825	0.5925810032	0
G2/generic#6	G2/generic#14	62	97	53	0.5	0.6727024866	0
G2/generic#6	G3/generic#14	62	89	45	0.4245283019	0.5987546706	0
G2/generic#6	G0/generic#15	62	93	48	0.4485981308	0.6621564392	0
G2/generic#6	G1/generic#15	62	110	57	0.4956521739	0.6781536106	0
G2/generic#6	G2/generic#15	62	108	49	0.4049586777	0.6143482612	0
G2/generic#6	G3/generic#15	62	57	40	0.5063291139	0.6894507326	0
G3/generic#6	G0/generic#7	67	99	53	0.4690265487	0.6539990873	1
G3/generic#6	G1/generic#7	67	100	61	0.5754716981	0.718045975	0
G3/generic#6	G2/generic#7	67	66	49	0.5833333333	0.7097315499	0
G3/generic#6	G3/generic#7	67	70	43	0.4574468085	0.6194434745	0
G3/generic#6	G0/generic#8	67	81	40	0.3703703704	0.528845415	0
G3/generic#6	G1/generic#8	67	75	42	0.42	0.5962910188	0
G3/generic#6	G2/generic#8	67	56	38	0.4470588235	0.6556002228	0
G3/generic#6	G3/generic#8	67	80	45	0.4411764706	0.5775104336	0
G3/generic#6	G0/generic#9	67	66	35	0.3571428571	0.5484012933	1
G3/generic#6	G1/generic#9	67	88	48	0.4485981308	0.5893897794	0
G3/generic#6	G2/generic#9	67	83	46	0.4423076923	0.6154613611	0
G3/generic#6	G3/generic#9	67	107	55	0.4621848739	0.6221498706	0
G3/generic#6	G0/generic#10	67	102	57	0.5089285714	0.6641862289	0
G3/generic#6	G1/generic#10	67	77	40	0.3846153846	0.5878120913	0
G3/generic#6	G2/generic#10	67	69	38	0.387755102	0.5629567848	0
G3/generic#6	G3/generic#10	67	104	53	0.4491525424	0.6449658716	0
G3/generic#6	G0/generic#11	67	96	52	0.4684684685	0.6291861964	0
G3/generic#6	G1/generic#11	67	61	29	0.2929292929	0.4561201053	0
G3/generic#6	G2/generic#11	67	98	51	0.4473684211	0.6332452745	0
G3/generic#6	G3/generic#11	67	121	61	0.4803149606	0.6777030757	1
G3/generic#6	G0/generic#12	67	97	43	0.3553719008	0.5434229188	0
G3/generic#6	G1/generic#12	67	91	50	0.462962963	0.6227354273	0
G3/generic#6	G2/generic#12	67	94	44	0.3760683761	0.5283649198	0
G3/generic#6	G3/generic#12	67	102	50	0.4201680672	0.5971676112	0
G3/generic#6	G0/generic#13	67	90	45	0.4017857143	0.5630142222	0
G3/generic#6	G1/generic#13	67	95	51	0.4594594595	0.6361791275	0
G3/generic#6	G2/generic#13	67	89	45	0.4054054054	0.6045546977	0
G3/generic#6	G3/generic#13	67	99	48	0.406779661	0.5892218486	0
G3/generic#6	G0/generic#14	67	109	58	0.4915254237	0.6616098682	0
G3/generic#6	G1/generic#14	67	95	57	0.5428571429	0.7044033568	0
G3/generic#6	G2/generic#14	67	97	55	0.504587156	0.7007070872	0
G3/generic#6	G3/generic#14	67	89	51	0.4857142857	0.6591514575	0
G3/generic#6	G0/generic#15	67	93	46	0.4035087719	0.6044012628	0
G3/generic#6	G1/generic#15	67	110	56	0.4628099174	0.5985964071	0
G3/generic#6	G2/generic#15	67	108	53	0.4344262295	0.6107362638	0
G3/generic#6	G3/generic#15	67	57	31	0.3333333333	0.4784414099	0
G0/generic#7	G1/generic#7	99	100	77	0.631147541	0.7820732073	0
G0/generic#7	G2/generic#7	99	66	49	0.4224137931	0.6295556963	0
G0/generic#7	G3/generic#7	99	70	53	0.4568965517	0.651069189	0
G0/generic#7	G0/generic#8	99	81	58	0.4754098361	0.6396394965	0
G0/generic#7	G1/generic#8	99	75	60	0.5263157895	0.6758326922	0
G0/generic#7	G2/generic#8	99	56	37	0.313559322	0.5342902084	0
G0/generic#7	G3/generic#8	99	80	64	0.5565217391	0.7150888809	0
G0/generic#7	G0/generic#9	99	66	51	0.4473684211	0.6568205292	0
G0/generic#7	G1/generic#9	99	88	71	0.6120689655	0.7353753773	0
G0/generic#7	G2/generic#9	99	83	72	0.6545454545	0.7940622171	0
G0/generic#7	G3/generic#9	99	107	80	0.6349206349	0.7729053805	0
G0/generic#7	G0/generic#10	99	102	80	0.6611570248	0.792088192	0
G0/generic#7	G1/generic#10	99	77	61	0.5304347826	0.697739684	0
G0/generic#7	G2/generic#10	99	69	54	0.4736842105	0.6523278394	0
G0/generic#7	G3/generic#10	99	104	80	0.6504065041	0.7797726426	0
G0/generic#7	G0/generic#11	99	96	76	0.6386554622	0.7509073211	0
G0/generic#7	G1/generic#11	99	61	44	0.3793103448	0.5800479112	0
G0/generic#7	G2/generic#11	99	98	66	0.5038167939	0.7351319918	0
G0/generic#7	G3/generic#11	99	121	83	0.6058394161	0.7891719791	0
G0/generic#7	G0/generic#12	99	97	69	0.5433070866	0.6737937794	0
G0/generic#7	G1/generic#12	99	91	69	0.5702479339	0.7103455026	0
G0/generic#7	G2/generic#12	99	94	66	0.5196850394	0.685053125	0
G0/generic#7	G3/generic#12	99	102	72	0.5581395349	0.7021353306	0
G0/generic#7	G0/generic#13	99	90	72	0.6153846154	0.734301523	0
G0/generic#7	G1/generic#13	99	95	72	0.5901639344	0.7371231849	0
G0/generic#7	G2/generic#13	99	89	65	0.5284552846	0.7274005553	0
G0/generic#7	G3/generic#13	99	99	74	0.5967741935	0.7560242166	0
G0/generic#7	G0/generic#14	99	109	81	0.6377952756	0.7824776419	0
G0/generic#7	G1/generic#14	99	95	68	0.5396825397	0.7249232147	0
G0/generic#7	G2/generic#14	99	97	77	0.6470588235	0.7555249418	0
G0/generic#7	G3/generic#14	99	89	66	0.5409836066	0.7173803063	0
G0/generic#7	G0/generic#15	99	93	69	0.5609756098	0.7086636217	0
G0/generic#7	G1/generic#15	99	110	81	0.6328125	0.7618108261	0
G0/generic#7	G2/generic#15	99	108	76	0.5801526718	0.7393383681	0
G0/generic#7	G3/generic#15	99	57	51	0.4857142857	0.6362375445	0
G1/generic#7	G2/generic#7	100	66	60	0.5660377358	0.6860025546	0
G1/generic#7	G3/generic#7	100	70	49	0.4049586777	0.6260104757	0
G1/generic#7	G0/generic#8	100	81	57	0.4596774194	0.6334209029	0
G1/generic#7	G1/generic#8	100	75	54	0.4462809917	0.6099155734	0
G1/generic#7	G2/generic#8	100	56	43	0.3805309735	0.5988577085	0
G1/generic#7	G3/generic#8	100	80	63	0.5384615385	0.6949997688	0
G1/generic#7	G0/generic#9	100	66	51	0.4434782609	0.6575098797	0
G1/generic#7	G1/generic#9	100	88	67	0.5537190083	0.6964923191	0
G1/generic#7	G2/generic#9	100	83	61	0.5	0.6633612147	0
G1/generic#7	G3/generic#9	100	107	83	0.6693548387	0.8018169798	0
G1/generic#7	G0/generic#10	100	102	78	0.6290322581	0.7649675443	0
G1/generic#7	G1/generic#10	100	77	56	0.4628099174	0.6701534668	0
G1/generic#7	G2/generic#10	100	69	49	0.4083333333	0.5836385967	0
G1/generic#7	G3/generic#10	100	104	80	0.6451612903	0.782979092	0
G1/generic#7	G0/generic#11	100	96	71	0.568	0.7020863968	0
G1/generic#7	G1/generic#11	100	61	34	0.2677165354	0.4476215186	0
G1/generic#7	G2/generic#11	100	98	80	0.6779661017	0.8092096102	0
G1/generic#7	G3/generic#11	100	121	85	0.625	0.7876702567	0
G1/generic#7	G0/generic#12	100	97	63	0.4701492537	0.6398042732	1
G1/generic#7	G1/generic#12	100	91	65	0.5158730159	0.7047263841	0
G1/generic#7	G2/generic#12	100	94	63	0.4809160305	0.6551950828	0
G1/generic#7	G3/generic#12	100	102	68	0.5074626866	0.6619356725	0
G1/generic#7	G0/generic#13	100	90	66	0.5322580645	0.6747864386	0
G1/generic#7	G1/generic#13	100	95	68	0.5354330709	0.6907290226	0
G1/generic#7	G2/generic#13	100	89	63	0.5	0.7017399611	0
G1/generic#7	G3/generic#13	100	99	69	0.5307692308	0.6891517077	0
G1/generic#7	G0/generic#14	100	109	80	0.6201550388	0.741991231	0
G1/generic#7	G1/generic#14	100	95	76	0.6386554622	0.7458810797	0
G1/generic#7	G2/generic#14	100	97	69	0.5390625	0.6952809268	0
G1/generic#7	G3/generic#14	100	89	64	0.512	0.6890424924	0
G1/generic#7	G0/generic#15	100	93	65	0.5078125	0.6607281237	0
G1/generic#7	G1/generic#15	100	110	79	0.6030534351	0.7336351148	0
G1/generic#7	G2/generic#15	100	108	71	0.5182481752	0.6971621687	0
G1/generic#7	G3/generic#15	100	57	42	0.3652173913	0.5426360538	0
G2/generic#7	G3/generic#7	66	70	41	0.4315789474	0.5790310992	0
G2/generic#7	G0/generic#8	66	81	40	0.3738317757	0.5369079712	0
G2/generic#7	G1/generic#8	66	75	38	0.3689320388	0.5101568463	0
G2/generic#7	G2/generic#8	66	56	39	0.4698795181	0.6666824906	0
G2/generic#7	G3/generic#8	66	80	47	0.4747474747	0.6190071342	0
G2/generic#7	G0/generic#9	66	66	27	0.2571428571	0.4414484591	0
G2/generic#7	G1/generic#9	66	88	46	0.4259259259	0.6228304189	0
G2/generic#7	G2/generic#9	66	83	39	0.3545454545	0.5402438293	0
G2/generic#7	G3/generic#9	66	107	55	0.4661016949	0.641729156	0
G2/generic#7	G0/generic#10	66	102	56	0.5	0.6873444388	0
G2/generic#7	G1/generic#10	66	77	40	0.3883495146	0.5657015141	0
G2/generic#7	G2/generic#10	66	69	35	0.35	0.4907206645	0
G2/generic#7	G3/generic#10	66	104	52	0.4406779661	0.6247543328	0
G2/generic#7	G0/generic#11	66	96	49	0.4336283186	0.5933512452	0
G2/generic#7	G1/generic#11	66	61	31	0.3229166667	0.5028775508	0
G2/generic#7	G2/generic#11	66	98	52	0.4642857143	0.6656410639	0
G2/generic#7	G3/generic#11	66	121	54	0.4060150376	0.615477491	0
G2/generic#7	G0/generic#12	66	97	44	0.3697478992	0.5502951404	0
G2/generic#7	G1/generic#12	66	91	45	0.4017857143	0.5381585969	0
G2/generic#7	G2/generic#12	66	94	40	0.3333333333	0.5028183597	0
G2/generic#7	G3/generic#12	66	102	46	0.3770491803	0.5461187488	0
