token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
x009634	outgoing	546	56	4	0.9921444648	0.9922136807	0.984092001	0.002320401145	0.6846738834	0.6825837559	0.471458419	0.8830357143	0.05894105894	0.002997002997	0.5476413186	1	0.3896103896	INSUFFICIENT_SUPPORT	false
x009635	outgoing	547	54	4	0.9925282411	0.9927307657	0.9856934019	0.002324031348	0.6840072436	0.6828186055	0.4808729821	0.8765873016	0.03896103896	0.003996003996	0.5512868429	1	0.1788211788	INSUFFICIENT_SUPPORT	true
x009770	outgoing	37	1	1	0	0	1	0	0	0	0	0.1660714286	0.000999000999	0.000999000999	0.5022561277	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x009771	outgoing	37	1	1	0	0	1	0	0	0	0	0.1678571429	0.000999000999	0.000999000999	0.5048096643	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x009914	outgoing	29	1	1	0	0	1	0	0	0	0	0.1714285714	0.000999000999	0.000999000999	0.6977379041	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x009915	outgoing	41	1	1	0	0	1	0	0	0	0	0.3625	0.000999000999	0.000999000999	0.4720370788	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010052	outgoing	67	1	1	0	0	1	0	0	0	0	0.1553571429	0.000999000999	0.000999000999	0.5174089066	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010053	outgoing	71	1	1	0	0	1	0	0	0	0	0.1928571429	0.000999000999	0.000999000999	0.6728914114	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010054	outgoing	102	3	1	0.9950580385	0.9946539529	0.9942052531	0.001111362504	0.5866687913	0.5796202299	0.4165027847	0.8744047619	0.986013986	0.7232767233	0.5820750035	1	1	INSUFFICIENT_SUPPORT	false
x010055	outgoing	91	2	2	0.9959736863	0.9959736863	0.9959736863	0	0.537614637	0.537614637	0.4117886543	0.8464285714	0.000999000999	0.000999000999	0.5925036262	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010064	outgoing	68	2	2	0.9946838908	0.9946838908	0.9946838908	0	0.4655121606	0.4655121606	0.3600429268	0.8357142857	0.000999000999	0.000999000999	0.5491097454	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010065	outgoing	71	2	2	0.9933781798	0.9933781798	0.9933781798	0	0.511565226	0.511565226	0.3715290616	0.8303571429	0.000999000999	0.000999000999	0.5844689397	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010278	outgoing	271	27	4	0.9947123442	0.9946920225	0.9904081431	0.001659319857	0.6858363719	0.6890089899	0.4750863597	0.890542328	0.4725274725	0.4185814186	0.5691354119	1	0.9310689311	INSUFFICIENT_SUPPORT	false
x010279	outgoing	303	25	4	0.9932394407	0.9934053418	0.9877423672	0.001750870249	0.6854811897	0.682176131	0.4732599606	0.8886428571	0.5524475524	0.1788211788	0.5859580886	1	0.5214785215	INSUFFICIENT_SUPPORT	false
x010289	outgoing	10	1	1	0	0	1	0	0	0	0	0.1410714286	0.000999000999	0.000999000999	0.5314039082	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010314	outgoing	167	15	4	0.9942743826	0.9946838908	0.989772524	0.001868810585	0.6829559048	0.6884584565	0.4577906056	0.8923809524	0.003996003996	0.000999000999	0.5741098814	1	0.7122877123	INSUFFICIENT_SUPPORT	true
x010315	outgoing	179	11	4	0.9927848395	0.9922290331	0.9896594534	0.00187761399	0.6806618433	0.6689114103	0.4756192743	0.8821428571	0.000999000999	0.08991008991	0.5644325687	1	0.9420579421	INSUFFICIENT_SUPPORT	false
x010367	outgoing	73	3	2	0.9968920423	0.9966782834	0.9960070194	0.001009029168	0.5961171328	0.5916992023	0.4203521194	0.8571428571	0.3946053946	0.5134865135	0.6398302654	1	0.1148851149	INSUFFICIENT_SUPPORT	false
x010383	outgoing	64	1	1	0	0	1	0	0	0	0	0.1357142857	0.000999000999	0.000999000999	0.5481681991	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010396	outgoing	48	1	1	0	0	1	0	0	0	0	0.1767857143	0.000999000999	0.000999000999	0.63509094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010414	outgoing	133	5	2	0.9942258146	0.994164445	0.992869368	0.0008263273937	0.6330090239	0.6318332291	0.4277438369	0.8853571429	0.2217782218	0.4205794206	0.5559584543	1	0.9260739261	INSUFFICIENT_SUPPORT	false
x010415	outgoing	108	5	3	0.9943546231	0.9944241679	0.992869368	0.0008516532821	0.6528989886	0.6445856264	0.4343536508	0.8928571429	0.8771228771	0.7792207792	0.5960466302	1	0.8241758242	INSUFFICIENT_SUPPORT	false
x010484	outgoing	50	1	1	0	0	1	0	0	0	0	0.1892857143	0.000999000999	0.000999000999	0.6433304321	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010485	outgoing	46	1	1	0	0	1	0	0	0	0	0.1732142857	0.000999000999	0.000999000999	0.5663195506	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010526	outgoing	203	15	4	0.9937758598	0.9936917203	0.9892118967	0.001892038989	0.6713303395	0.6607685335	0.4621524804	0.888452381	0.6433566434	0.9250749251	0.5542363399	1	0.998001998	INSUFFICIENT_SUPPORT	false
x010527	outgoing	182	10	4	0.9940987453	0.9941849206	0.9889263574	0.001869838093	0.6620370562	0.6458319035	0.4426461466	0.8805357143	0.964035964	0.8231768232	0.5883228963	1	0.9430569431	INSUFFICIENT_SUPPORT	false
x010616	outgoing	67	1	1	0	0	1	0	0	0	0	0.1821428571	0.000999000999	0.000999000999	0.5269286316	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010700	outgoing	265	25	4	0.9920585514	0.9927307657	0.9836411361	0.002525390841	0.6742869752	0.6759451687	0.4560227254	0.8768571429	0.05594405594	0.02197802198	0.5292456731	1	0.6033966034	INSUFFICIENT_SUPPORT	false
x010701	outgoing	278	25	4	0.9923221828	0.99277211	0.9846582459	0.002028103805	0.6809622409	0.6746068571	0.4703737149	0.8523571429	0.004995004995	0.2887112887	0.5051826119	1	0.6663336663	INSUFFICIENT_SUPPORT	false
x010704	outgoing	63	1	1	0	0	1	0	0	0	0	0.1160714286	0.000999000999	0.000999000999	0.6560798617	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010705	outgoing	44	1	1	0	0	1	0	0	0	0	0.1892857143	0.000999000999	0.000999000999	0.6456009169	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000026	incoming	520	45	4	0.9903798249	0.9903544361	0.9834858687	0.001992404442	0.6749472114	0.6728777591	0.4606601184	0.8788095238	0.3826173826	0.998001998	0.5458773408	1	0.7672327672	INSUFFICIENT_SUPPORT	false
x000027	incoming	571	52	4	0.9902990518	0.9904226539	0.9816437536	0.002228272088	0.6709950518	0.6728755374	0.4704079008	0.8783653846	0.2857142857	1	0.5324788657	1	0.8291708292	INSUFFICIENT_SUPPORT	false
x000272	incoming	89	1	1	0	0	1	0	0	0	0	0.175	0.000999000999	0.000999000999	0.6376444766	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000273	incoming	97	1	1	0	0	1	0	0	0	0	0.1732142857	0.000999000999	0.000999000999	0.5395046704	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000319	incoming	32	1	1	0	0	1	0	0	0	0	0.1714285714	0.000999000999	0.000999000999	0.5757052874	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000356	incoming	591	14	3	0.9915885547	0.9922136807	0.9847119733	0.002333276705	0.6942277601	0.6829542838	0.4708211382	0.8932397959	0.000999000999	0.000999000999	0.5879679225	1	0.9000999001	INSUFFICIENT_SUPPORT	true
x000357	incoming	596	16	4	0.9925731238	0.9927307657	0.9901556244	0.0009650525527	0.6834616914	0.6739505012	0.4510182941	0.87109375	0.000999000999	0.006993006993	0.5758006204	1	0.6963036963	INSUFFICIENT_SUPPORT	true
x000472	incoming	68	1	1	0	0	1	0	0	0	0	0.1232142857	0.000999000999	0.000999000999	0.4780535338	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000526	incoming	168	1	1	0	0	1	0	0	0	0	0.2625	0.000999000999	0.000999000999	0.4320917857	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000527	incoming	159	1	1	0	0	1	0	0	0	0	0.1285714286	0.000999000999	0.000999000999	0.5824885994	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000584	incoming	175	1	1	0	0	1	0	0	0	0	0.1803571429	0.000999000999	0.000999000999	0.5222257883	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000585	incoming	171	1	1	0	0	1	0	0	0	0	0.1964285714	0.000999000999	0.000999000999	0.5542412868	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x000744	incoming	140	6	3	0.9932369504	0.9938989721	0.9889437702	0.002089082158	0.6317405043	0.6218465506	0.4364937825	0.8767857143	0.04795204795	0.03896103896	0.5433583724	1	0.994005994	INSUFFICIENT_SUPPORT	true
x000745	incoming	121	5	3	0.99418852	0.9942140037	0.9923777216	0.00121267787	0.6622419595	0.6416134985	0.4504309302	0.8575	0.01598401598	0.08291708292	0.5548193	1	0.8191808192	INSUFFICIENT_SUPPORT	false
x000799	incoming	66	1	1	0	0	1	0	0	0	0	0.1821428571	0.000999000999	0.000999000999	0.5913684635	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x002079	incoming	71	2	2	0.9929684101	0.9929684101	0.9929684101	0	0.485131363	0.485131363	0.3814702438	0.825	0.000999000999	0.000999000999	0.5733878314	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x004224	incoming	172	10	4	0.9932768583	0.9938773934	0.9880060225	0.002235222985	0.6706302134	0.665270607	0.4520022035	0.8848214286	0.6833166833	0.8561438561	0.5622375268	1	0.999000999	INSUFFICIENT_SUPPORT	false
x004225	incoming	185	6	4	0.9936654612	0.9938500328	0.9923211404	0.0008130496475	0.6613219062	0.6621313094	0.4579698944	0.8785714286	0.6103896104	0.7622377622	0.5985585085	1	0.972027972	INSUFFICIENT_SUPPORT	false
x004344	incoming	175	10	4	0.9931803049	0.9932337211	0.9878639727	0.002103915058	0.6437282847	0.6494046856	0.4385263681	0.8928571429	0.2477522478	0.1158841159	0.5140685469	1	0.8861138861	INSUFFICIENT_SUPPORT	false
x004345	incoming	168	8	3	0.993663805	0.9943747802	0.9902294925	0.00196373308	0.6672077373	0.6548632027	0.4297052516	0.8524553571	0.3506493506	0.3746253746	0.6221489464	1	0.6203796204	INSUFFICIENT_SUPPORT	false
x004352	incoming	323	18	4	0.9913286808	0.9918547627	0.9825812982	0.002244820068	0.6994730391	0.686438821	0.4609967267	0.8788690476	0.000999000999	0.1978021978	0.5602552293	1	0.4945054945	INSUFFICIENT_SUPPORT	false
x004353	incoming	322	17	4	0.9918070795	0.9920382313	0.9852871443	0.001845445468	0.6954635523	0.6850395291	0.4605109545	0.8786764706	0.000999000999	0.1948051948	0.5594309186	1	0.962037962	INSUFFICIENT_SUPPORT	false
x004418	incoming	61	2	2	0.9927307657	0.9927307657	0.9927307657	0	0.4689297139	0.4689297139	0.3594085683	0.8321428571	0.000999000999	0.000999000999	0.5421728963	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x004419	incoming	56	1	1	0	0	1	0	0	0	0	0.1446428571	0.000999000999	0.000999000999	0.5177974573	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x004423	incoming	47	2	2	0.9927307657	0.9927307657	0.9927307657	0	0.4413411258	0.4413411258	0.305288499	0.6696428571	0.000999000999	0.000999000999	0.5053445811	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x004458	incoming	104	2	2	0.989772524	0.989772524	0.989772524	0	0.5067562018	0.5067562018	0.3648772734	0.8446428571	0.000999000999	0.000999000999	0.5973624866	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x004459	incoming	108	1	1	0	0	1	0	0	0	0	0.1875	0.000999000999	0.000999000999	0.6712008922	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x004472	incoming	264	14	4	0.99245255	0.99277211	0.9869422122	0.00180759967	0.6889758294	0.6710408383	0.4615840308	0.8926020408	0.6133866134	0.8511488511	0.5747435409	1	0.3876123876	INSUFFICIENT_SUPPORT	false
x004473	incoming	216	10	4	0.9916900365	0.9916284711	0.9884099066	0.0015376114	0.6547482227	0.6545331516	0.4449484069	0.8882142857	0.7012987013	0.7672327672	0.594380959	1	0.9200799201	INSUFFICIENT_SUPPORT	false
x004498	incoming	72	1	1	0	0	1	0	0	0	0	0.1767857143	0.000999000999	0.000999000999	0.4849829586	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x004624	incoming	613	43	4	0.9892944623	0.9896020764	0.9792902106	0.002660397891	0.6792891383	0.6816636024	0.4714448145	0.8743355482	0.005994005994	0.000999000999	0.5437902989	1	0.3896103896	INSUFFICIENT_SUPPORT	true
x004625	incoming	623	41	4	0.9892585553	0.9896206631	0.9780338343	0.002946447191	0.6774552798	0.6798904986	0.4659477037	0.8769599303	0.01798201798	0.3556443556	0.5522835581	1	0.984015984	INSUFFICIENT_SUPPORT	false
x004718	incoming	338	8	4	0.9926255019	0.9920896165	0.989642139	0.001514277499	0.6430818847	0.6407423166	0.4193557629	0.8904017857	0.001998001998	0.07792207792	0.5270216462	1	0.1968031968	INSUFFICIENT_SUPPORT	false
x004719	incoming	341	6	4	0.9934197059	0.9933781798	0.9915730685	0.0009360329968	0.6559880763	0.6467034593	0.3881597448	0.8952380952	0.1088911089	0.3996003996	0.5840196413	1	0.5734265734	INSUFFICIENT_SUPPORT	false
x004984	incoming	232	16	4	0.992830937	0.9929601334	0.9878745043	0.001976230488	0.6794282131	0.6704125043	0.4685990745	0.8858258929	0.01298701299	0.1108891109	0.5245938165	1	0.998001998	INSUFFICIENT_SUPPORT	false
x004985	incoming	229	17	4	0.9939094349	0.9938782826	0.989713077	0.001719111067	0.6613980721	0.671319642	0.4695468995	0.8605042017	0.6203796204	0.979020979	0.5307361906	1	0.973026973	INSUFFICIENT_SUPPORT	false
x005004	incoming	349	18	4	0.9911217875	0.9914546782	0.9841511789	0.00193387413	0.6687726647	0.6657181996	0.4501003498	0.8846230159	0.3376623377	0.3956043956	0.5427867207	1	0.8461538462	INSUFFICIENT_SUPPORT	false
x005005	incoming	348	21	4	0.9925379936	0.9927307657	0.9882456963	0.001445725388	0.6811439368	0.6865539394	0.4713879583	0.8865646259	0.5124875125	0.1648351648	0.5428251907	1	0.1328671329	INSUFFICIENT_SUPPORT	false
x005631	incoming	78	1	1	0	0	1	0	0	0	0	0.1696428571	0.000999000999	0.000999000999	0.5641337618	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x005738	incoming	112	1	1	0	0	1	0	0	0	0	0.1660714286	0.000999000999	0.000999000999	0.5567898764	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x005739	incoming	114	2	2	0.9960269079	0.9960269079	0.9960269079	0	0.5188510567	0.5188510567	0.3534265139	0.8607142857	0.000999000999	0.000999000999	0.5937501104	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x006060	incoming	175	8	4	0.9924785095	0.9927514378	0.9876787689	0.001921146354	0.658084455	0.6575215609	0.4306959875	0.8707589286	0.2117882118	0.8721278721	0.6212398494	1	0.985014985	INSUFFICIENT_SUPPORT	false
x006061	incoming	180	8	4	0.9926321981	0.99277211	0.9889506187	0.001781285839	0.6530236778	0.6572784251	0.4287665953	0.8808035714	0.7252747253	0.9110889111	0.6006772627	1	0.993006993	INSUFFICIENT_SUPPORT	false
x006201	incoming	105	1	1	0	0	1	0	0	0	0	0.1625	0.000999000999	0.000999000999	0.5136346276	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x006233	incoming	92	1	1	0	0	1	0	0	0	0	0.1946428571	0.000999000999	0.000999000999	0.5542412868	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x006348	incoming	549	10	4	0.9923974154	0.9923697063	0.989036281	0.001462446667	0.6854333722	0.6825737934	0.4761001576	0.8885714286	0.000999000999	0.06893106893	0.5685262823	1	0.4485514486	INSUFFICIENT_SUPPORT	false
x006349	incoming	564	8	4	0.991596411	0.9916498685	0.9884909887	0.00126029657	0.6460572738	0.645295344	0.4157972872	0.8566964286	0.000999000999	0.6963036963	0.5629147236	1	0.9360639361	INSUFFICIENT_SUPPORT	false
