token	block	direction	counterpart	raw_count	probability	log2_enrichment
x000052	G0/generic#0	incoming	x010638	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010640	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010692	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010693	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010748	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010760	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010761	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010780	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010781	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010782	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x010892	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x010893	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010894	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010976	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x010977	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x010984	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x010988	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011188	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011189	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011190	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011224	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011228	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011229	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011260	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011261	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011262	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011263	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011444	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011445	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011446	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011460	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011461	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011462	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x011476	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x011477	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x011478	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011479	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011576	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011578	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011684	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011685	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011716	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011760	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011762	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011932	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011933	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011934	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x011960	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011961	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011962	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x011976	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012036	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012037	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012038	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012040	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012041	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012044	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012046	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012100	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012101	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012120	0	0.001577287066	-2.306291201
x000052	G0/generic#0	incoming	x012121	0	0.001577287066	-2.016784584
x000052	G0/generic#0	incoming	x012122	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x012123	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012124	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012125	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012153	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012332	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012333	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012334	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012368	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012369	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012370	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012400	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x012401	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012402	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012403	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012464	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012465	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x012466	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012467	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012492	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012493	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012504	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012505	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012506	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012507	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012696	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x012697	0	0.001577287066	-2.547299301
x000052	G0/generic#0	incoming	x012698	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x012699	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012700	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012744	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012745	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012764	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012765	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012766	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x012767	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012768	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012769	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012772	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x012773	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012774	0	0.001577287066	-1.654214505
x000052	G0/generic#0	incoming	x012775	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012776	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012777	0	0.001577287066	-2.016784584
x000052	G0/generic#0	incoming	x012778	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012796	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012828	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x012829	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x012830	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012831	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012868	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012869	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012870	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012880	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012881	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012882	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012883	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012892	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012893	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012894	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012895	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012944	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x012945	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x012946	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x013004	0	0.001577287066	-1.168787678
x000052	G0/generic#0	incoming	x013005	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x013148	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x013584	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x013585	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x013586	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x013733	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x013773	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x014080	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x014512	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x014513	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x014629	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x014776	0	0.001577287066	-0.4318220836
x000052	G0/generic#0	incoming	x014777	0	0.001577287066	1.153140417
x000052	G0/generic#0	incoming	x015524	0	0.001577287066	1.153140417
