block	currier	hand	joint_class	source	target	source_count	target_count	edge_count	opportunities	block_tokens	p_target_given_source	p_target_baseline	enrichment	log2_enrichment	sign
2/2#8	2	2	2/2	shy	dol	11	29	0	11	6957	0.001782531194	0.004082197468	0.4366597178	-1.195418647	depleted
1/1#0	1	1	1/1	shy	dy	27	65	0	27	4145	0.001686340641	0.01483746744	0.1136542101	-3.137276968	depleted
1/1#1	1	1	1/1	shy	dy	11	10	0	11	612	0.001782531194	0.01191151446	0.1496477379	-2.740357624	depleted
1/1#3	1	1	1/1	shy	dy	5	7	0	5	603	0.001821493625	0.008595988539	0.211900425	-2.238541614	depleted
2/2#8	2	2	2/2	shy	dy	11	53	1	11	6957	0.005347593583	0.007403307272	0.7223249538	-0.4692800836	depleted
1/1#0	1	1	1/1	shy	kar	27	2	0	27	4145	0.001686340641	0.000566315551	2.977740304	1.574217938	preferred
1/1#1	1	1	1/1	shy	kar	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	kar	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	kar	11	8	0	11	6957	0.001782531194	0.001176226389	1.515466079	0.5997615608	preferred
1/1#0	1	1	1/1	shy	kchor	27	10	1	27	4145	0.005059021922	0.002378525314	2.12695736	1.088791111	preferred
1/1#1	1	1	1/1	shy	kchor	11	3	0	11	612	0.001782531194	0.003970504821	0.4489432136	-1.155395123	depleted
1/1#3	1	1	1/1	shy	kchor	5	1	0	5	603	0.001821493625	0.001719197708	1.059502125	0.08338648137	preferred
2/2#8	2	2	2/2	shy	kchor	11	0	0	11	6957	0.001782531194	6.918978759e-05	25.76292335	4.687224402	preferred
1/1#0	1	1	1/1	shy	keey	27	6	0	27	4145	0.001686340641	0.001472420433	1.145284732	0.195706315	preferred
1/1#1	1	1	1/1	shy	keey	11	2	1	11	612	0.005347593583	0.002836074872	1.885561497	0.9149942045	preferred
1/1#3	1	1	1/1	shy	keey	5	1	0	5	603	0.001821493625	0.001719197708	1.059502125	0.08338648137	preferred
2/2#8	2	2	2/2	shy	keey	11	4	0	11	6957	0.001782531194	0.0006227080883	2.862547039	1.517299401	preferred
1/1#0	1	1	1/1	shy	keol	27	3	0	27	4145	0.001686340641	0.0007928417714	2.12695736	1.088791111	preferred
1/1#1	1	1	1/1	shy	keol	11	1	1	11	612	0.005347593583	0.001701644923	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	keol	5	2	0	5	603	0.001821493625	0.002865329513	0.635701275	-0.6535791128	depleted
2/2#8	2	2	2/2	shy	keol	11	1	0	11	6957	0.001782531194	0.0002075693628	8.587641117	3.102261901	preferred
1/1#0	1	1	1/1	shy	kol	27	11	0	27	4145	0.001686340641	0.002605051535	0.6473348486	-0.6274159229	depleted
1/1#1	1	1	1/1	shy	kol	11	1	0	11	612	0.001782531194	0.001701644923	1.047534165	0.06699729799	preferred
1/1#3	1	1	1/1	shy	kol	5	2	0	5	603	0.001821493625	0.002865329513	0.635701275	-0.6535791128	depleted
2/2#8	2	2	2/2	shy	kol	11	3	1	11	6957	0.005347593583	0.0004843285131	11.04125286	3.464831981	preferred
1/1#0	1	1	1/1	shy	kor	27	6	0	27	4145	0.001686340641	0.001472420433	1.145284732	0.195706315	preferred
1/1#1	1	1	1/1	shy	kor	11	2	0	11	612	0.001782531194	0.002836074872	0.6285204991	-0.6699682962	depleted
1/1#3	1	1	1/1	shy	kor	5	2	0	5	603	0.001821493625	0.002865329513	0.635701275	-0.6535791128	depleted
2/2#8	2	2	2/2	shy	kor	11	1	0	11	6957	0.001782531194	0.0002075693628	8.587641117	3.102261901	preferred
1/1#0	1	1	1/1	shy	o	27	22	1	27	4145	0.005059021922	0.005096839959	0.9925801012	-0.01074456249	depleted
1/1#1	1	1	1/1	shy	o	11	5	0	11	612	0.001782531194	0.006239364719	0.285691136	-1.80747182	depleted
1/1#3	1	1	1/1	shy	o	5	9	0	5	603	0.001821493625	0.01088825215	0.1672898092	-2.579578531	depleted
2/2#8	2	2	2/2	shy	o	11	21	0	11	6957	0.001782531194	0.002975160866	0.5991377524	-0.7390403527	depleted
1/1#0	1	1	1/1	shy	odaiin	27	15	1	27	4145	0.005059021922	0.003511156416	1.440842082	0.5269122234	preferred
1/1#1	1	1	1/1	shy	odaiin	11	1	0	11	612	0.001782531194	0.001701644923	1.047534165	0.06699729799	preferred
1/1#3	1	1	1/1	shy	odaiin	5	1	0	5	603	0.001821493625	0.001719197708	1.059502125	0.08338648137	preferred
2/2#8	2	2	2/2	shy	odaiin	11	1	0	11	6957	0.001782531194	0.0002075693628	8.587641117	3.102261901	preferred
1/1#0	1	1	1/1	shy	olkedy	27	0	0	27	4145	0.001686340641	0.0001132631102	14.88870152	3.896146033	preferred
1/1#1	1	1	1/1	shy	olkedy	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	olkedy	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	olkedy	11	20	1	11	6957	0.005347593583	0.002836781291	1.885091953	0.9146348981	preferred
1/1#0	1	1	1/1	shy	olor	27	0	0	27	4145	0.001686340641	0.0001132631102	14.88870152	3.896146033	preferred
1/1#1	1	1	1/1	shy	olor	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	olor	5	1	0	5	603	0.001821493625	0.001719197708	1.059502125	0.08338648137	preferred
2/2#8	2	2	2/2	shy	olor	11	16	0	11	6957	0.001782531194	0.00228326299	0.780694647	-0.3571697173	depleted
1/1#0	1	1	1/1	shy	qokaiin	27	9	0	27	4145	0.001686340641	0.002151999094	0.7836158694	-0.3517814803	depleted
1/1#1	1	1	1/1	shy	qokaiin	11	1	0	11	612	0.001782531194	0.001701644923	1.047534165	0.06699729799	preferred
1/1#3	1	1	1/1	shy	qokaiin	5	3	1	5	603	0.005464480874	0.004011461318	1.362217018	0.4459565608	preferred
2/2#8	2	2	2/2	shy	qokaiin	11	87	0	11	6957	0.001782531194	0.01210821283	0.1472167049	-2.76398671	depleted
1/1#0	1	1	1/1	shy	qokal	27	0	0	27	4145	0.001686340641	0.0001132631102	14.88870152	3.896146033	preferred
1/1#1	1	1	1/1	shy	qokal	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	qokal	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	qokal	11	109	0	11	6957	0.001782531194	0.01515256348	0.1176389194	-3.087562658	depleted
1/1#0	1	1	1/1	shy	qokam	27	2	1	27	4145	0.005059021922	0.000566315551	8.933220911	3.159180439	preferred
1/1#1	1	1	1/1	shy	qokam	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	qokam	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	qokam	11	5	0	11	6957	0.001782531194	0.0007610876635	2.342083941	1.227792783	preferred
1/1#0	1	1	1/1	shy	qokar	27	1	0	27	4145	0.001686340641	0.0003397893306	4.962900506	2.311183532	preferred
1/1#1	1	1	1/1	shy	qokar	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	qokar	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	qokar	11	49	0	11	6957	0.001782531194	0.006849788971	0.260231549	-1.942132218	depleted
1/1#0	1	1	1/1	shy	qokedy	27	0	0	27	4145	0.001686340641	0.0001132631102	14.88870152	3.896146033	preferred
1/1#1	1	1	1/1	shy	qokedy	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	qokedy	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	qokedy	11	165	1	11	6957	0.005347593583	0.02290181969	0.2335008159	-2.098500504	depleted
1/1#0	1	1	1/1	shy	qokol	27	14	1	27	4145	0.005059021922	0.003284630196	1.540210502	0.6231275387	preferred
1/1#1	1	1	1/1	shy	qokol	11	1	0	11	612	0.001782531194	0.001701644923	1.047534165	0.06699729799	preferred
1/1#3	1	1	1/1	shy	qokol	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	qokol	11	22	0	11	6957	0.001782531194	0.003113540441	0.5725094078	-0.8046286943	depleted
1/1#0	1	1	1/1	shy	qotchor	27	4	1	27	4145	0.005059021922	0.001019367992	4.962900506	2.311183532	preferred
1/1#1	1	1	1/1	shy	qotchor	11	3	0	11	612	0.001782531194	0.003970504821	0.4489432136	-1.155395123	depleted
1/1#3	1	1	1/1	shy	qotchor	5	3	0	5	603	0.001821493625	0.004011461318	0.4540723393	-1.13900594	depleted
2/2#8	2	2	2/2	shy	qotchor	11	0	0	11	6957	0.001782531194	6.918978759e-05	25.76292335	4.687224402	preferred
1/1#0	1	1	1/1	shy	qotol	27	9	0	27	4145	0.001686340641	0.002151999094	0.7836158694	-0.3517814803	depleted
1/1#1	1	1	1/1	shy	qotol	11	1	0	11	612	0.001782531194	0.001701644923	1.047534165	0.06699729799	preferred
1/1#3	1	1	1/1	shy	qotol	5	3	0	5	603	0.001821493625	0.004011461318	0.4540723393	-1.13900594	depleted
2/2#8	2	2	2/2	shy	qotol	11	7	0	11	6957	0.001782531194	0.001037846814	1.717528223	0.7803338064	preferred
1/1#0	1	1	1/1	shy	qoty	27	14	0	27	4145	0.001686340641	0.003284630196	0.5134035006	-0.961834962	depleted
1/1#1	1	1	1/1	shy	qoty	11	7	1	11	612	0.005347593583	0.008508224617	0.6285204991	-0.6699682962	depleted
1/1#3	1	1	1/1	shy	qoty	5	1	0	5	603	0.001821493625	0.001719197708	1.059502125	0.08338648137	preferred
2/2#8	2	2	2/2	shy	qoty	11	29	0	11	6957	0.001782531194	0.004082197468	0.4366597178	-1.195418647	depleted
1/1#0	1	1	1/1	shy	sam	27	2	0	27	4145	0.001686340641	0.000566315551	2.977740304	1.574217938	preferred
1/1#1	1	1	1/1	shy	sam	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	sam	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	sam	11	1	0	11	6957	0.001782531194	0.0002075693628	8.587641117	3.102261901	preferred
1/1#0	1	1	1/1	shy	shdy	27	0	0	27	4145	0.001686340641	0.0001132631102	14.88870152	3.896146033	preferred
1/1#1	1	1	1/1	shy	shdy	11	2	0	11	612	0.001782531194	0.002836074872	0.6285204991	-0.6699682962	depleted
1/1#3	1	1	1/1	shy	shdy	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	shdy	11	6	0	11	6957	0.001782531194	0.0008994672386	1.981763335	0.9867846839	preferred
1/1#0	1	1	1/1	shy	shey	27	19	0	27	4145	0.001686340641	0.004417261298	0.3817615774	-1.389256186	depleted
1/1#1	1	1	1/1	shy	shey	11	5	0	11	612	0.001782531194	0.006239364719	0.285691136	-1.80747182	depleted
1/1#3	1	1	1/1	shy	shey	5	1	0	5	603	0.001821493625	0.001719197708	1.059502125	0.08338648137	preferred
2/2#8	2	2	2/2	shy	shey	11	96	1	11	6957	0.005347593583	0.013353629	0.4004599485	-1.320270135	depleted
1/1#0	1	1	1/1	shy	shod	27	2	0	27	4145	0.001686340641	0.000566315551	2.977740304	1.574217938	preferred
1/1#1	1	1	1/1	shy	shod	11	2	1	11	612	0.005347593583	0.002836074872	1.885561497	0.9149942045	preferred
1/1#3	1	1	1/1	shy	shod	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	shod	11	0	0	11	6957	0.001782531194	6.918978759e-05	25.76292335	4.687224402	preferred
1/1#0	1	1	1/1	shy	shy	27	27	0	27	4145	0.001686340641	0.006229471061	0.270703664	-1.88521368	depleted
1/1#1	1	1	1/1	shy	shy	11	11	1	11	612	0.005347593583	0.01304594441	0.4099046733	-1.286639657	depleted
1/1#3	1	1	1/1	shy	shy	5	5	0	5	603	0.001821493625	0.006303724928	0.288955125	-1.791082637	depleted
2/2#8	2	2	2/2	shy	shy	11	11	0	11	6957	0.001782531194	0.001591365115	1.120127102	0.163662446	preferred
1/1#0	1	1	1/1	shy	sy	27	10	1	27	4145	0.005059021922	0.002378525314	2.12695736	1.088791111	preferred
1/1#1	1	1	1/1	shy	sy	11	2	0	11	612	0.001782531194	0.002836074872	0.6285204991	-0.6699682962	depleted
1/1#3	1	1	1/1	shy	sy	5	2	0	5	603	0.001821493625	0.002865329513	0.635701275	-0.6535791128	depleted
2/2#8	2	2	2/2	shy	sy	11	5	0	11	6957	0.001782531194	0.0007610876635	2.342083941	1.227792783	preferred
1/1#0	1	1	1/1	shy	tar	27	1	0	27	4145	0.001686340641	0.0003397893306	4.962900506	2.311183532	preferred
1/1#1	1	1	1/1	shy	tar	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	tar	5	1	1	5	603	0.005464480874	0.001719197708	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	tar	11	6	0	11	6957	0.001782531194	0.0008994672386	1.981763335	0.9867846839	preferred
1/1#0	1	1	1/1	shy	tchor	27	9	1	27	4145	0.005059021922	0.002151999094	2.350847608	1.23318102	preferred
1/1#1	1	1	1/1	shy	tchor	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	tchor	5	4	0	5	603	0.001821493625	0.005157593123	0.353167375	-1.501576019	depleted
2/2#8	2	2	2/2	shy	tchor	11	1	0	11	6957	0.001782531194	0.0002075693628	8.587641117	3.102261901	preferred
1/1#0	1	1	1/1	shy	y	27	45	0	27	4145	0.001686340641	0.01030694303	0.1636121046	-2.611648607	depleted
1/1#1	1	1	1/1	shy	y	11	4	0	11	612	0.001782531194	0.00510493477	0.3491780551	-1.517965203	depleted
1/1#3	1	1	1/1	shy	y	5	6	0	5	603	0.001821493625	0.007449856734	0.2445004904	-2.032090736	depleted
2/2#8	2	2	2/2	shy	y	11	50	0	11	6957	0.001782531194	0.006988168546	0.255078449	-1.970987081	depleted
1/1#0	1	1	1/1	shy	ykchy	27	11	1	27	4145	0.005059021922	0.002605051535	1.942004546	0.9575465778	preferred
1/1#1	1	1	1/1	shy	ykchy	11	1	0	11	612	0.001782531194	0.001701644923	1.047534165	0.06699729799	preferred
1/1#3	1	1	1/1	shy	ykchy	5	0	0	5	603	0.001821493625	0.0005730659026	3.178506375	1.668348982	preferred
2/2#8	2	2	2/2	shy	ykchy	11	0	0	11	6957	0.001782531194	6.918978759e-05	25.76292335	4.687224402	preferred
1/1#0	1	1	1/1	shy	ytol	27	6	0	27	4145	0.001686340641	0.001472420433	1.145284732	0.195706315	preferred
1/1#1	1	1	1/1	shy	ytol	11	0	0	11	612	0.001782531194	0.0005672149745	3.142602496	1.651959799	preferred
1/1#3	1	1	1/1	shy	ytol	5	1	0	5	603	0.001821493625	0.001719197708	1.059502125	0.08338648137	preferred
2/2#8	2	2	2/2	shy	ytol	11	0	0	11	6957	0.001782531194	6.918978759e-05	25.76292335	4.687224402	preferred
1/1#0	1	1	1/1	sol	aiin	5	13	0	5	4145	0.001821493625	0.003058103976	0.5956284153	-0.7475155135	depleted
2/2#8	2	2	2/2	sol	aiin	37	40	1	37	6957	0.004893964111	0.005604372795	0.8732402876	-0.1955494032	depleted
1/1#0	1	1	1/1	sol	ain	5	2	0	5	4145	0.001821493625	0.000566315551	3.216393443	1.685443894	preferred
2/2#8	2	2	2/2	sol	ain	37	23	0	37	6957	0.00163132137	0.003251920017	0.5016486759	-0.9952507527	depleted
1/1#0	1	1	1/1	sol	chedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	chedy	37	206	3	37	6957	0.01141924959	0.02857538227	0.3996184367	-1.32330495	depleted
1/1#0	1	1	1/1	sol	cheedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	cheedy	37	25	1	37	6957	0.004893964111	0.003528679167	1.386911045	0.4718752577	preferred
1/1#0	1	1	1/1	sol	cheey	5	7	0	5	4145	0.001821493625	0.001698946653	1.072131148	0.100481393	preferred
2/2#8	2	2	2/2	sol	cheey	37	41	2	37	6957	0.008156606852	0.00574275237	1.420330588	0.5062267625	preferred
1/1#0	1	1	1/1	sol	chey	5	25	0	5	4145	0.001821493625	0.00577641862	0.3153326905	-1.665053353	depleted
2/2#8	2	2	2/2	sol	chey	37	88	2	37	6957	0.008156606852	0.0122465924	0.6660307278	-0.5863393562	depleted
1/1#0	1	1	1/1	sol	chl	5	3	0	5	4145	0.001821493625	0.0007928417714	2.297423888	1.200017067	preferred
2/2#8	2	2	2/2	sol	chl	37	6	1	37	6957	0.004893964111	0.0008994672386	5.440958715	2.443860882	preferred
1/1#0	1	1	1/1	sol	daiiin	5	5	0	5	4145	0.001821493625	0.001245894212	1.461997019	0.54794037	preferred
2/2#8	2	2	2/2	sol	daiiin	37	2	1	37	6957	0.004893964111	0.0003459489379	14.14649266	3.822372505	preferred
1/1#0	1	1	1/1	sol	daiin	5	203	1	5	4145	0.005464480874	0.04609808585	0.1185402989	-3.076550495	depleted
2/2#8	2	2	2/2	sol	daiin	37	82	0	37	6957	0.00163132137	0.01141631495	0.1428938652	-2.806984115	depleted
1/1#0	1	1	1/1	sol	dor	5	24	0	5	4145	0.001821493625	0.0055498924	0.3282034125	-1.607337855	depleted
2/2#8	2	2	2/2	sol	dor	37	8	0	37	6957	0.00163132137	0.001176226389	1.386911045	0.4718752577	preferred
1/1#0	1	1	1/1	sol	kedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	kedy	37	18	1	37	6957	0.004893964111	0.002560022141	1.911688197	0.9348472341	preferred
1/1#0	1	1	1/1	sol	keedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	keedy	37	18	1	37	6957	0.004893964111	0.002560022141	1.911688197	0.9348472341	preferred
1/1#0	1	1	1/1	sol	key	5	1	0	5	4145	0.001821493625	0.0003397893306	5.360655738	2.422409488	preferred
2/2#8	2	2	2/2	sol	key	37	2	1	37	6957	0.004893964111	0.0003459489379	14.14649266	3.822372505	preferred
1/1#0	1	1	1/1	sol	lkchedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	lkchedy	37	2	1	37	6957	0.004893964111	0.0003459489379	14.14649266	3.822372505	preferred
1/1#0	1	1	1/1	sol	lkedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	lkedy	37	7	1	37	6957	0.004893964111	0.001037846814	4.715497553	2.237410004	preferred
1/1#0	1	1	1/1	sol	lshedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	lshedy	37	22	1	37	6957	0.004893964111	0.003113540441	1.571832518	0.6524475033	preferred
1/1#0	1	1	1/1	sol	odaiin	5	15	0	5	4145	0.001821493625	0.003511156416	0.5187731359	-0.9468243217	depleted
2/2#8	2	2	2/2	sol	odaiin	37	1	0	37	6957	0.00163132137	0.0002075693628	7.859162588	2.974375598	preferred
1/1#0	1	1	1/1	sol	oiin	5	7	1	5	4145	0.005464480874	0.001698946653	3.216393443	1.685443894	preferred
2/2#8	2	2	2/2	sol	oiin	37	6	0	37	6957	0.00163132137	0.0008994672386	1.813652905	0.8588983808	preferred
1/1#0	1	1	1/1	sol	okaly	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	okaly	37	4	1	37	6957	0.004893964111	0.0006227080883	7.859162588	2.974375598	preferred
1/1#0	1	1	1/1	sol	ol	5	30	0	5	4145	0.001821493625	0.006909049723	0.2636388068	-1.923365349	depleted
2/2#8	2	2	2/2	sol	ol	37	229	1	37	6957	0.004893964111	0.0317581125	0.1541012272	-2.698049744	depleted
1/1#0	1	1	1/1	sol	olkeeey	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	olkeeey	37	3	1	37	6957	0.004893964111	0.0004843285131	10.10463761	3.336945678	preferred
1/1#0	1	1	1/1	sol	or	5	37	0	5	4145	0.001821493625	0.008494733265	0.2144262295	-2.221446702	depleted
2/2#8	2	2	2/2	sol	or	37	73	1	37	6957	0.004893964111	0.01017089878	0.4811732197	-1.055371745	depleted
1/1#0	1	1	1/1	sol	s	5	64	0	5	4145	0.001821493625	0.01461094122	0.1246664125	-3.003855267	depleted
2/2#8	2	2	2/2	sol	s	37	31	0	37	6957	0.00163132137	0.004358956618	0.3742458375	-1.417941825	depleted
1/1#0	1	1	1/1	sol	shedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	shedy	37	247	3	37	6957	0.01141924959	0.03424894486	0.3334190189	-1.584591694	depleted
1/1#0	1	1	1/1	sol	sheedy	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	sheedy	37	42	1	37	6957	0.004893964111	0.005881131945	0.832146627	-0.2650903365	depleted
1/1#0	1	1	1/1	sol	sheeol	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	sheeol	37	4	1	37	6957	0.004893964111	0.0006227080883	7.859162588	2.974375598	preferred
1/1#0	1	1	1/1	sol	sheey	5	10	0	5	4145	0.001821493625	0.002378525314	0.7658079625	-0.3849454341	depleted
2/2#8	2	2	2/2	sol	sheey	37	35	1	37	6957	0.004893964111	0.004912474919	0.9962318774	-0.005446519825	depleted
1/1#0	1	1	1/1	sol	shey	5	19	0	5	4145	0.001821493625	0.004417261298	0.4123581337	-1.27803023	depleted
2/2#8	2	2	2/2	sol	shey	37	96	3	37	6957	0.01141924959	0.013353629	0.8551420433	-0.2257640163	depleted
1/1#0	1	1	1/1	sol	shol	5	54	1	5	4145	0.005464480874	0.01234567901	0.4426229508	-1.175849835	depleted
2/2#8	2	2	2/2	sol	shol	37	16	0	37	6957	0.00163132137	0.00228326299	0.7144693262	-0.4850560204	depleted
1/1#0	1	1	1/1	sol	teol	5	0	0	5	4145	0.001821493625	0.0001132631102	16.08196721	4.007371989	preferred
2/2#8	2	2	2/2	sol	teol	37	5	1	37	6957	0.004893964111	0.0007610876635	6.430223936	2.684868981	preferred
1/1#0	1	1	1/1	sor	aiin	8	13	0	8	4145	0.001801801802	0.003058103976	0.5891891892	-0.7631971357	depleted
2/2#8	2	2	2/2	sor	aiin	18	40	1	18	6957	0.005217391304	0.005604372795	0.9309500805	-0.1032242853	depleted
1/1#0	1	1	1/1	sor	ain	8	2	0	8	4145	0.001801801802	0.000566315551	3.181621622	1.669762272	preferred
2/2#8	2	2	2/2	sor	ain	18	23	1	18	6957	0.005217391304	0.003251920017	1.60440333	0.6820368659	preferred
1/1#0	1	1	1/1	sor	ar	8	12	0	8	4145	0.001801801802	0.002831577755	0.6363243243	-0.6521658234	depleted
2/2#8	2	2	2/2	sor	ar	18	22	1	18	6957	0.005217391304	0.003113540441	1.675710145	0.7447726212	preferred
1/1#0	1	1	1/1	sor	chaiin	8	20	1	8	4145	0.005405405405	0.004643787518	1.16400791	0.2191008625	preferred
2/2#8	2	2	2/2	sor	chaiin	18	0	0	18	6957	0.001739130435	6.918978759e-05	25.13565217	4.651663217	preferred
1/1#0	1	1	1/1	sor	chear	8	9	0	8	4145	0.001801801802	0.002151999094	0.8372688478	-0.256237147	depleted
2/2#8	2	2	2/2	sor	chear	18	5	0	18	6957	0.001739130435	0.0007610876635	2.285059289	1.192231598	preferred
1/1#0	1	1	1/1	sor	checkhy	8	0	0	8	4145	0.001801801802	0.0001132631102	15.90810811	3.991690366	preferred
2/2#8	2	2	2/2	sor	checkhy	18	22	1	18	6957	0.005217391304	0.003113540441	1.675710145	0.7447726212	preferred
1/1#0	1	1	1/1	sor	chedy	8	0	0	8	4145	0.001801801802	0.0001132631102	15.90810811	3.991690366	preferred
2/2#8	2	2	2/2	sor	chedy	18	206	1	18	6957	0.005217391304	0.02857538227	0.1825834298	-2.453372254	depleted
1/1#0	1	1	1/1	sor	chey	8	25	0	8	4145	0.001801801802	0.00577641862	0.3119236884	-1.680734976	depleted
2/2#8	2	2	2/2	sor	chey	18	88	1	18	6957	0.005217391304	0.0122465924	0.4260280029	-1.230979833	depleted
1/1#0	1	1	1/1	sor	chkeey	8	3	1	8	4145	0.005405405405	0.0007928417714	6.817760618	2.769297945	preferred
2/2#8	2	2	2/2	sor	chkeey	18	1	0	18	6957	0.001739130435	0.0002075693628	8.378550725	3.066700716	preferred
1/1#0	1	1	1/1	sor	chodaiin	8	13	0	8	4145	0.001801801802	0.003058103976	0.5891891892	-0.7631971357	depleted
2/2#8	2	2	2/2	sor	chodaiin	18	1	0	18	6957	0.001739130435	0.0002075693628	8.378550725	3.066700716	preferred
1/1#0	1	1	1/1	sor	chor	8	99	1	8	4145	0.005405405405	0.02253935893	0.2398207252	-2.059971753	depleted
2/2#8	2	2	2/2	sor	chor	18	0	0	18	6957	0.001739130435	6.918978759e-05	25.13565217	4.651663217	preferred
1/1#0	1	1	1/1	sor	cthy	8	65	1	8	4145	0.005405405405	0.01483746744	0.3643078193	-1.456770134	depleted
2/2#8	2	2	2/2	sor	cthy	18	1	0	18	6957	0.001739130435	0.0002075693628	8.378550725	3.066700716	preferred
1/1#0	1	1	1/1	sor	daiin	8	203	0	8	4145	0.001801801802	0.04609808585	0.03908626071	-4.677194618	depleted
2/2#8	2	2	2/2	sor	daiin	18	82	0	18	6957	0.001739130435	0.01141631495	0.1523372859	-2.714658997	depleted
1/1#0	1	1	1/1	sor	ol	8	30	0	8	4145	0.001801801802	0.006909049723	0.2607886575	-1.939046971	depleted
2/2#8	2	2	2/2	sor	ol	18	229	1	18	6957	0.005217391304	0.0317581125	0.1642853083	-2.605724626	depleted
1/1#0	1	1	1/1	sor	olkar	8	0	0	8	4145	0.001801801802	0.0001132631102	15.90810811	3.991690366	preferred
2/2#8	2	2	2/2	sor	olkar	18	6	1	18	6957	0.005217391304	0.0008994672386	5.800535117	2.536185999	preferred
1/1#0	1	1	1/1	sor	olky	8	0	0	8	4145	0.001801801802	0.0001132631102	15.90810811	3.991690366	preferred
2/2#8	2	2	2/2	sor	olky	18	14	1	18	6957	0.005217391304	0.00200650384	2.60023988	1.378644722	preferred
1/1#0	1	1	1/1	sor	oty	8	16	0	8	4145	0.001801801802	0.003737682637	0.4820638821	-1.052703753	depleted
2/2#8	2	2	2/2	sor	oty	18	20	1	18	6957	0.005217391304	0.002836781291	1.839194062	0.8790737129	preferred
1/1#0	1	1	1/1	sor	qokor	8	4	0	8	4145	0.001801801802	0.001019367992	1.767567568	0.821765365	preferred
2/2#8	2	2	2/2	sor	qokor	18	4	0	18	6957	0.001739130435	0.0006227080883	2.792850242	1.481738215	preferred
